Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Orbiting Body,Equinox,Hazardous
20.6,0.201629919,0.450858206,201.6299194,450.8582062,0.125286985,0.280150214,661.5155049,1479.193637,1.08E+12,35.23105131,126831.7847,78808.33867,0.314269775,122.250946,47014092,29213202,0,0.0346675,4.638,2454749.5,0.738662056,1.313189712,3.908082421,3.756316203,549.6543059,0.343186299,271.3869049,2.283193126,2454734.052,10.1176002,0.654957118,1,1,1
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.08E+12,8.448343656,30414.03716,18898.09992,0.243544184,94.73869324,36433692,22638848,0,0.026241,5.127,2458000.5,0.354383287,1.229203336,10.38987495,241.0761613,497.776079,0.793594218,245.8404015,1.664812454,2458016.837,348.1847174,0.723216754,1,1,1
20.7,0.192555078,0.430566244,192.5550782,430.5662442,0.119648142,0.267541378,631.7424027,1412.618957,1.08E+12,14.91793452,53704.56428,33369.92773,0.145113754,56.44924927,21708708,13489166,0,0.0416774,3.055,2458000.5,0.711130725,2.476428129,10.53948121,350.8074718,1423.432965,0.715363997,95.61860067,4.23749226,2458705.737,181.6386902,0.252909697,1,1,1
21.5,0.133215567,0.297879063,133.2155667,297.8790628,0.08277629,0.185093411,437.0589598,977.2935444,1.08E+12,9.985247217,35946.88998,22335.9995,0.357788213,139.1796112,53524356,33258492,1,0.0453328,7.116,2458000.5,0.303662271,0.817523929,5.860775975,96.61086996,269.9909064,0.569272756,115.2035667,1.065775102,2457949.207,68.39244113,1.333378242,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.08E+12,13.60155695,48965.60501,30425.32273,0.457317572,177.8965302,68413736,42510324,7,0.00779389,5.228,2458000.5,0.367314668,1.17222651,26.68863085,336.3630595,463.57044,0.741650519,90.86414379,1.602802501,2458070.298,305.7962039,0.776581009,1,1,1
17.1,1.010543415,2.259643771,1010.543415,2259.643771,0.627922373,1.40407711,3315.431259,7413.52967,1.08E+12,16.13292899,58078.54435,36087.74885,0.473392637,184.1497345,70818528,44004596,0,0.0480717,6.502,2458000.5,0.632837373,0.883062511,17.05627109,130.2027846,303.0997645,0.324227551,309.1887641,1.441897471,2457890.639,130.4847857,1.187727746,1,1,1
21.8,0.116025908,0.259441818,116.0259082,259.4418179,0.072095135,0.161209622,380.6624407,851.1870939,1.08E+12,23.60479925,84977.27731,52801.57545,0.308995526,120.1992569,46225072,28722928,0,0.0436135,4.155,2458000.5,0.502997133,1.598458759,20.07496489,154.9054498,738.1601242,0.794438586,101.7625655,2.402478933,2458292.552,217.5663536,0.487699062,1,1,1
21.4,0.139493823,0.311917671,139.4938229,311.9176705,0.086677416,0.193816595,457.656914,1023.35197,1.08E+12,21.73828966,78257.84279,48626.38015,0.26039221,101.292572,38954120,24204970,1,0.02399,7.016,2458000.5,0.410133369,0.820322208,21.73466211,158.3762559,271.378308,0.483880697,226.0087131,1.156763718,2457895.461,139.3409019,1.326561444,1,1,1
21.5,0.133215567,0.297879063,133.2155667,297.8790628,0.08277629,0.185093411,437.0589598,977.2935444,1.08E+12,15.4989849,55796.34563,34669.67932,0.042762964,16.63479424,6397248.5,3975066,1,0.0202338,4.008,2458000.5,0.597409101,1.679863381,1.866232103,232.2708009,795.2604262,0.676297708,223.6572374,2.683429054,2457801.758,89.966819,0.452681899,1,1,1
22,0.105816886,0.23661375,105.8168859,236.6137501,0.065751544,0.147024923,347.168272,776.2918559,1.08E+12,24.20310495,87131.17783,54139.92547,0.364972622,141.97435,54599128,33926324,6,0.0214794,4.695,2458000.5,0.417640761,1.361537432,20.10798367,13.71608745,580.2869517,0.792903903,282.36401,1.93017096,2457803.076,122.4783263,0.620382724,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.08E+12,12.07096114,43455.46012,27001.53298,0.226992656,88.30014038,33957616,21100286,0,0.00234208,5.15,2458000.5,0.594286168,1.187107052,3.06472527,38.03373167,472.4254162,0.481625751,68.99304493,1.892588353,2457779.696,168.2580657,0.762025047,1,1,1
20.2,0.242412481,0.542050786,242.4124811,542.0507863,0.150628086,0.336814639,795.3165645,1778.381902,1.08E+12,4.09988061,14759.57019,9171.022935,0.028498863,11.08605766,4263369.5,2649135,0,0.0288979,4.824,2458000.5,0.252867385,1.356089362,1.905224207,175.9636591,576.8074891,1.013178591,67.10795473,1.699000133,2457760.496,149.7922144,0.624125045,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.08E+12,21.23476262,76445.14544,47500.04051,0.438160074,170.4442596,65547812,40729524,0,0.0220841,3.202,2458000.5,0.756604279,2.207860757,6.884792712,332.4316092,1198.273479,0.537383861,284.34829,3.878337654,2457959.819,12.22187242,0.300432252,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.09E+12,25.45795535,91648.63927,56946.90033,0.446534267,173.701828,66800576,41507956,0,0.0303256,5.595,2458000.5,0.287180648,1.08291381,25.24894567,254.8803982,411.6131729,0.77192192,101.0699957,1.3939057,2458150.447,228.8551782,0.874607577,1,1,1
20.6,0.201629919,0.450858206,201.6299194,450.8582062,0.125286985,0.280150214,661.5155049,1479.193637,1.09E+12,38.32086971,137955.1309,85719.95345,0.449307122,174.7804718,67215392,41765704,7,0.0213337,3.095,2458000.5,0.720046865,2.218976516,34.09358843,283.5971127,1207.334153,0.621209432,88.67032573,3.816743601,2458044.198,346.9701102,0.2981776,1,1,1
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.09E+12,12.08065774,43490.36785,27023.22329,0.345918807,134.5624084,51748716,32155162,0,0.0233526,5.862,2458000.5,0.333536218,1.03460252,7.901792319,353.7647378,384.378179,0.689525109,271.7438508,1.379679932,2458172.148,199.2383796,0.93657762,1,1,1
19.1,0.40230458,0.899580388,402.3045798,899.5803882,0.249980399,0.558973165,1319.896958,2951.379321,1.09E+12,17.119779,61631.20438,38295.23363,0.432966087,168.4238129,64770804,40246712,0,0.0423433,7.026,2458000.5,0.369145978,0.823169631,17.50753783,297.797371,272.7925064,0.519299872,30.57114985,1.127039389,2458113.729,210.5734792,1.319684344,1,1,1
21.4,0.139493823,0.311917671,139.4938229,311.9176705,0.086677416,0.193816595,457.656914,1023.35197,1.09E+12,23.21107453,83559.8683,51920.85261,0.301817897,117.4071579,45151316,28055726,2,0.0312601,5.457,2458000.5,0.228492535,1.10477737,33.58879197,105.2360688,424.1413179,0.852343988,253.4567753,1.357210752,2457899.505,85.72226666,0.84877371,1,1,1
21.4,0.139493823,0.311917671,139.4938229,311.9176705,0.086677416,0.193816595,457.656914,1023.35197,1.09E+12,9.016770829,32460.37498,20169.61467,0.049271455,19.16659546,7370904.5,4580067.5,0,0.0232584,4.649,2458000.5,0.342047213,1.418251361,2.577362651,317.1984175,616.9191343,0.933142436,281.6296876,1.903360286,2458091.812,306.7155845,0.583544876,1,1,1
20.1,0.253837029,0.567596853,253.8370294,567.5968529,0.157726969,0.352688224,832.7986794,1862.194459,1.09E+12,8.589979009,30923.92443,19214.92405,0.230134665,89.52238464,34427656,21392354,0,0.0454035,5.476,2458000.5,0.366007875,1.128819084,2.67950695,163.6848805,438.0613545,0.71566241,188.1255033,1.541975758,2458061.57,309.8124371,0.821802691,1,1,1
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.09E+12,9.785342858,35227.23429,21888.83344,0.479945361,186.6987457,71798808,44613708,4,0.0261735,5.064,2458000.5,0.500369592,1.230527956,7.236622594,130.9898346,498.5809194,0.614809185,67.33353308,1.846246727,2458105.149,284.4380447,0.722049292,1,1,1
22,0.105816886,0.23661375,105.8168859,236.6137501,0.065751544,0.147024923,347.168272,776.2918559,1.09E+12,7.655638853,27560.29987,17124.89855,0.049089813,19.09593582,7343731.5,4563183,0,0.0325955,3.466,2458000.5,0.528359586,2.195028809,6.521730564,1.418598578,1187.842237,1.035264296,353.2542895,3.354793323,2458016.391,355.1837737,0.30307055,1,1,1
19.2,0.384197891,0.859092601,384.1978911,859.0926012,0.238729428,0.533815229,1260.491809,2818.54537,1.10E+12,21.42386656,77125.9196,47923.0471,0.488634451,190.0787964,73098672,45421408,0,0.0128834,5.538,2458000.5,0.539825873,1.091105354,3.559532997,108.6336067,416.292376,0.502098453,284.4565745,1.680112255,2457875.04,108.4948221,0.864776827,1,1,1
18.7,0.483676488,1.081533507,483.6764882,1081.533507,0.300542543,0.672033557,1586.86517,3548.33839,1.10E+12,25.96276682,93465.96055,58076.1131,0.287968719,112.0198364,43079508,26768366,0,0.0355664,5.29,2458000.5,0.258803617,1.133350341,39.14671933,194.1759773,440.70167,0.840035173,94.19155699,1.426665509,2458081.348,293.9568104,0.816879137,1,1,1
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.10E+12,32.16000884,115776.0318,71938.72377,0.475660225,185.0318298,71157760,44215380,2,0.0190746,2.958,2458000.5,0.722196278,2.619275936,8.301168992,15.56328924,1548.354164,0.727644604,102.9832709,4.510907268,2457974.81,5.973026788,0.232504945,1,1,1
19.9,0.278326768,0.622357573,278.3267681,622.3575734,0.172944182,0.386714948,913.1455938,2041.855621,1.10E+12,12.95553707,46639.93346,28980.24087,0.224437737,87.30628204,33575408,20862792,0,0.0138031,6.165,2458000.5,0.379768572,0.962877776,17.13790871,245.9212571,345.1081149,0.597207058,243.8756088,1.328548495,2457849.953,157.0428577,1.043151362,1,1,1
18.9,0.4411182,0.986370281,441.1182,986.3702813,0.274098057,0.612901888,1447.238235,3236.123074,1.10E+12,7.162494375,25784.97975,16021.78367,0.054307923,21.12578201,8124349.5,5048237,0,0.0113716,4.12,2458000.5,0.430636987,1.680550164,3.4428814,174.5876874,795.7481688,0.956843105,223.2491262,2.404257224,2458090.127,319.4523591,0.452404434,1,1,1
19,0.421264611,0.941976306,421.2646106,941.9763057,0.261761612,0.585316759,1382.101785,3090.473543,1.10E+12,11.88536107,42787.29985,26586.36417,0.018012351,7.006804466,2694609.25,1674352.625,0,0.0140013,3.112,2458000.5,0.61341066,2.553441043,13.86983201,74.93795898,1490.346249,0.987133087,345.3869726,4.119748998,2457816.419,44.46560352,0.241554605,1,1,1
21.6,0.127219879,0.284472297,127.2198785,284.4722965,0.079050743,0.176762835,417.3880663,933.3080893,1.10E+12,11.31630247,40738.68888,25313.43699,0.18635426,72.49180603,27878202,17322712,2,0.00251047,5.554,2458000.5,0.287428076,1.099697549,20.8970492,83.4768139,421.2193488,0.783613598,270.6143291,1.4157815,2457902.169,84.03931474,0.854661594,1,1,1
18.3,0.58150704,1.30028927,581.5070396,1300.28927,0.361331611,0.807962044,1907.831556,4266.041049,1.10E+12,21.81255512,78525.19844,48792.50455,0.267436478,104.0327911,40007928,24859774,1,0.013395,6.017,2458000.5,0.468567733,0.989526706,9.91682854,152.4478065,359.5337848,0.525866421,55.04820445,1.453186991,2458083.86,276.5319456,1.001296722,1,1,1
18.5,0.530340723,1.185877909,530.3407233,1185.877909,0.329538346,0.736870142,1739.963059,3890.675678,1.10E+12,29.36036693,105697.321,65676.20479,0.086824028,33.77454758,12988690,8070798,0,0.00526247,4.771,2458000.5,0.357549393,1.240876268,50.70906969,80.86779591,504.8834614,0.797201711,285.2651386,1.684550824,2457847.157,109.3392752,0.713035834,1,1,1
20.7,0.192555078,0.430566244,192.5550782,430.5662442,0.119648142,0.267541378,631.7424027,1412.618957,1.11E+12,15.62275515,56241.91855,34946.541,0.439202106,170.8496094,65703700,40826388,0,0.042475,6.764,2458000.5,0.410762406,0.86351519,6.315567926,176.6300168,293.0916184,0.508815613,250.134834,1.218214766,2458050.909,298.0836566,1.228284869,1,1,1
20.7,0.192555078,0.430566244,192.5550782,430.5662442,0.119648142,0.267541378,631.7424027,1412.618957,1.11E+12,15.62274335,56241.87607,34946.51461,0.439201923,170.8495483,65703672,40826368,0,0.042475,6.764,2458000.5,0.410762256,0.863515188,6.315565367,176.630005,293.0916177,0.508815741,250.1348482,1.218214636,2458050.909,298.0836544,1.228284871,1,1,1
20.9,0.175612319,0.392681082,175.6123185,392.6810818,0.109120402,0.244000637,576.155919,1288.3238,1.11E+12,18.79809865,67673.15516,42049.46688,0.316050082,122.9434814,47280420,29378690,0,0.002686,5.645,2458000.5,0.181307474,1.080358901,22.31610577,282.6096056,410.1573594,0.884481757,109.6056454,1.276236044,2457844.766,136.689538,0.877711912,1,1,1
21.7,0.121494041,0.271668934,121.4940408,271.6689341,0.075492874,0.168807197,398.6025088,891.3023057,1.11E+12,33.2003344,119521.2039,74265.82803,0.454604947,176.8413239,68007936,42258172,6,0.00575162,3.141,2458000.5,0.712740337,2.360527015,7.709094833,138.5666985,1324.682776,0.678084195,260.6215053,4.042969834,2457344.359,178.314957,0.271763177,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.11E+12,14.62448534,52648.14722,32713.51125,0.079314876,30.85348511,11865336,7372778,8,0.0411356,3.649,2453441.5,0.572780059,1.967782016,4.611162827,289.7459805,1008.239964,0.840675717,158.4744318,3.094888315,2453378.515,22.48914107,0.357057856,1,1,1
20.8,0.183888672,0.411187571,183.8886721,411.187571,0.114263088,0.255500032,603.3093109,1349.040631,1.11E+12,6.982016989,25135.26116,15618.0738,0.059184886,23.02292061,8853933,5501579,0,0.0241636,6.099,2458000.5,0.279244562,0.988246123,4.669720186,342.9446181,358.8360815,0.712283767,56.11674908,1.264208479,2458009.865,350.604716,1.003243594,1,1,1
17.7,0.766575574,1.714115092,766.5755735,1714.115092,0.476327831,1.065101409,2515.011805,5623.737359,1.11E+12,16.39483938,59021.42178,36673.61621,0.079428321,30.89761734,11882308,7383324,0,0.0336461,5.063,2458000.5,0.569827288,1.219052312,3.203452172,307.4273922,491.6227144,0.524403039,324.7309934,1.913701584,2457916.835,61.26526217,0.732268851,1,1,1
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.11E+12,22.39257352,80613.26466,50089.9477,0.437898211,170.3424072,65508640,40705184,0,0.00157437,3.158,2458000.5,0.610335682,2.535018326,1.907682819,39.82531371,1474.24642,0.987806187,201.0274474,4.082230465,2457909.842,22.13792034,0.244192555,1,1,1
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.11E+12,14.18553176,51067.91434,31731.61599,0.167777641,65.26550293,25099178,15595906,1,0.03814,8.751,2458000.5,0.531198021,0.635216451,18.94493055,37.03187446,184.9187855,0.297790729,352.9927366,0.972642173,2458023.338,315.539623,1.946800586,1,1,1
20,0.2658,0.594346868,265.8,594.3468684,0.165160412,0.369309908,872.047272,1949.95698,1.11E+12,20.94759111,75411.328,46857.66656,0.081257536,31.60918236,12155955,7553360,1,0.0141525,4.134,2458000.5,0.614609552,1.551698473,25.04852031,26.92239569,706.0076812,0.598009771,275.7628466,2.505387176,2457771.203,116.9209196,0.509909466,1,1,1
20.5,0.211132445,0.472106499,211.1324448,472.1064988,0.131191578,0.293353287,692.6917702,1548.905886,1.11E+12,21.87673505,78756.24617,48936.06863,0.314074358,122.1749268,46984856,29195036,3,0.0308154,3.288,2458000.5,0.638156864,2.213939292,20.91754977,244.8862218,1203.225393,0.801098736,245.1850183,3.626779848,2458238.394,288.8232475,0.299195813,1,1,1
21.6,0.127219879,0.284472297,127.2198785,284.4722965,0.079050743,0.176762835,417.3880663,933.3080893,1.12E+12,17.05660961,61403.79458,38153.93003,0.047940819,18.64897919,7171844.5,4456377.5,0,0.0337898,3.197,2458000.5,0.685760519,2.336677833,6.068235326,33.07831014,1304.658009,0.734276429,269.4573383,3.939079236,2457474.331,145.1882525,0.275934381,1,1,1
20.4,0.22108281,0.494356193,221.0828104,494.3561926,0.137374447,0.307178602,725.3373275,1621.903571,1.12E+12,13.18968274,47482.85788,29504.00133,0.383303016,149.1048737,57341316,35630240,1,0.000726616,5.253,2458000.5,0.169055054,1.180565644,25.76652944,240.2767935,468.5259367,0.980985055,162.5888396,1.380146233,2457943.659,43.67490423,0.768367281,1,1,1
16.9,1.108038821,2.477650126,1108.038821,2477.650126,0.68850319,1.539539937,3635.298086,8128.77364,1.12E+12,21.32461941,76768.62988,47701.04116,0.346814771,134.9109497,51882752,32238448,0,0.035204,5.299,2453452.5,0.826809297,1.077945888,22.85205337,88.08223831,408.7839793,0.186690206,31.29726414,1.969201569,2453468.001,346.3490875,0.880660736,1,1,1
16.5,1.332155667,2.978790628,1332.155667,2978.790628,0.827762899,1.850934111,4370.589598,9772.935444,1.12E+12,35.69782558,128512.1721,79852.46603,0.495282194,192.6647797,74093160,46039356,0,0.0137915,8.499,2458000.5,0.688581253,0.64222807,38.88383939,244.9135253,187.9889627,0.200001861,192.6176704,1.084454278,2458001.008,359.0262469,1.915006045,1,1,1
19.6,0.319561887,0.714562102,319.5618867,714.5621017,0.198566489,0.444008168,1048.43142,2344.363926,1.12E+12,35.25608033,126921.8892,78864.32608,0.460120789,178.9869843,68833096,42770900,1,0.00475891,6.23,2458000.5,0.546246894,0.918931835,36.21048132,95.18686687,321.7535691,0.416968175,311.3828101,1.420895496,2458084.658,265.8381672,1.118868707,1,1,1
21.4,0.139493823,0.311917671,139.4938229,311.9176705,0.086677416,0.193816595,457.656914,1023.35197,1.12E+12,23.42889258,84344.01329,52408.08981,0.153290576,59.63003159,22931944,14249249,7,0.00730241,3.431,2458000.5,0.80336169,1.919843476,5.327078072,302.5295931,971.6215986,0.377514776,62.92841621,3.462172176,2458431.706,200.2317895,0.370514612,1,1,1
19.6,0.319561887,0.714562102,319.5618867,714.5621017,0.198566489,0.444008168,1048.43142,2344.363926,1.12E+12,35.25608028,126921.889,78864.32597,0.460120789,178.9869843,68833096,42770900,1,0.00475891,6.23,2458000.5,0.546246894,0.918931835,36.21048132,95.18686687,321.7535691,0.416968175,311.3828101,1.420895496,2458084.658,265.8381673,1.118868708,1,1,1
20.4,0.22108281,0.494356193,221.0828104,494.3561926,0.137374447,0.307178602,725.3373275,1621.903571,1.12E+12,15.75996507,56735.87426,35253.46587,0.446670072,173.7546692,66820896,41520580,0,0.00858821,6.089,2458000.5,0.56288296,0.950770866,29.32607201,263.8747633,338.6197033,0.415598147,231.4283549,1.485943585,2457846.915,163.2822026,1.063139553,1,1,1
17.8,0.732073989,1.636967205,732.0739893,1636.967205,0.454889547,1.017163949,2401.817627,5370.627484,1.12E+12,10.49049231,37765.77232,23466.18225,0.040279817,15.66884899,6025775,3744243,0,0.0255891,3.081,2458000.5,0.618807576,2.654924844,2.640715843,305.3536427,1580.071626,1.012037237,42.00462292,4.297812452,2458329.714,284.9925552,0.227837773,1,1,1
19.7,0.305179233,0.682401509,305.1792326,682.4015094,0.189629525,0.424024508,1001.244233,2238.850168,1.12E+12,8.099260949,29157.33942,18117.23682,0.267890681,104.2094803,40075876,24901996,0,0.000659446,6.467,2454441.5,0.191079522,0.92227889,3.331290218,204.4571896,323.5130688,0.746050281,126.3936406,1.0985075,2454571.319,215.5399783,1.112783484,1,1,1
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.12E+12,16.15326273,58151.74583,36133.2334,0.098112406,38.16572571,14677407,9120118,0,0.00757218,3.228,2458000.5,0.603687075,2.371348585,16.20937927,323.8193222,1333.802496,0.939796094,38.26504023,3.802901076,2457627.799,100.5938445,0.269905028,1,1,1
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.12E+12,11.75988257,42335.57725,26305.68132,0.319572754,124.313797,47807404,29706142,0,0.0183009,5.336,2458000.5,0.474773791,1.15438879,1.493097945,342.7623229,453.0295993,0.606315248,33.46850689,1.702462332,2458162.807,231.0226876,0.794650064,1,1,1
20,0.2658,0.594346868,265.8,594.3468684,0.165160412,0.369309908,872.047272,1949.95698,1.13E+12,15.16917381,54609.0257,33931.92489,0.404438708,157.3266602,60503168,37594928,0,0.0192505,6.101,2458000.5,0.428313281,0.978456837,2.463299293,81.35597637,353.5175145,0.559370779,272.7859806,1.397542895,2457893.451,109.0120092,1.018337099,1,1,1
21.7,0.121494041,0.271668934,121.4940408,271.6689341,0.075492874,0.168807197,398.6025088,891.3023057,1.13E+12,7.982485565,28736.94803,17856.02196,0.049660525,19.31794548,7429109,4616234.5,2,0.0227346,5.741,2458000.5,0.200032456,1.068023019,11.80647796,207.78179,403.1524903,0.854383752,108.6530258,1.281662287,2458038.102,326.4231138,0.892962362,1,1,1
17.7,0.766575574,1.714115092,766.5755735,1714.115092,0.476327831,1.065101409,2515.011805,5623.737359,1.13E+12,12.96013314,46656.47929,28990.52181,0.035950553,13.98476505,5378126,3341812.75,0,0.0291509,3.732,2458000.5,0.552529905,1.903362709,8.265547319,238.4076782,959.1372575,0.851697892,114.6905425,2.955027527,2458440.942,194.68552,0.375337312,1,1,1
19.7,0.305179233,0.682401509,305.1792326,682.4015094,0.189629525,0.424024508,1001.244233,2238.850168,1.13E+12,36.23374898,130441.4963,81051.27308,0.452649616,176.0807037,67715424,42076412,0,0.0290384,3.374,2458000.5,0.727179542,2.070267118,6.573977578,6.002812495,1088.022818,0.564811223,286.7940679,3.575723014,2457994.391,2.021159635,0.330875414,1,1,1
21.6,0.127219879,0.284472297,127.2198785,284.4722965,0.079050743,0.176762835,417.3880663,933.3080893,1.13E+12,13.41759201,48303.33124,30013.81157,0.36788182,143.1060333,55034340,34196752,2,0.0409175,5.959,2457600.5,0.423313501,1.007466398,4.773717283,128.0520481,369.3552545,0.58099227,324.7548505,1.433940526,2457777.421,187.5603562,0.974671392,1,1,1
21.5,0.133215567,0.297879063,133.2155667,297.8790628,0.08277629,0.185093411,437.0589598,977.2935444,1.13E+12,13.4175356,48303.12816,30013.68538,0.367880647,143.1055756,55034160,34196644,1,0.0409294,5.959,2458000.5,0.423347702,1.007452536,4.774411822,128.0258111,369.3476317,0.58094982,324.7389769,1.433955252,2458146.754,217.4471749,0.974691508,1,1,1
19.3,0.366906138,0.820427065,366.9061375,820.4270649,0.227984834,0.509789586,1203.760332,2691.689932,1.13E+12,13.27103942,47775.74192,29685.98808,0.339364067,132.0126343,50768144,31545862,0,0.0164621,4.598,2458000.5,0.617273394,1.372257094,4.111064276,289.0392655,587.1534995,0.5251993,92.29635162,2.219314888,2457800.783,122.4518087,0.613127573,1,1,1
22.1,0.101054342,0.225964377,101.0543415,225.9643771,0.062792237,0.140407711,331.5431259,741.352967,1.13E+12,24.51032305,88237.16298,54827.14163,0.214294625,83.36061096,32058020,19919930,1,0.0113586,5.9,2458000.5,0.556733701,1.006605852,0.848196059,127.062218,368.8821183,0.44619445,186.8452504,1.567017254,2458094.415,268.3465264,0.975921526,1,1,1
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.13E+12,9.775080332,35190.28919,21865.87719,0.070937015,27.59449959,10612027,6594007.5,0,0.0278008,6.927,2458000.5,0.266289249,0.841041239,17.2195185,84.81940399,281.7243357,0.617080999,149.9371529,1.065001479,2458052.316,293.7866081,1.27784488,1,1,1
20.1,0.253837029,0.567596853,253.8370294,567.5968529,0.157726969,0.352688224,832.7986794,1862.194459,1.14E+12,10.57085093,38055.06335,23645.93645,0.163213058,63.48987961,24416326,15171602,0,0.0451323,3.849,2458000.5,0.521678628,1.821637525,10.5032203,161.6340851,898.0310913,0.871328161,327.3485318,2.771946889,2458250.096,259.942523,0.400876989,1,1,1
16.5,1.332155667,2.978790628,1332.155667,2978.790628,0.827762899,1.850934111,4370.589598,9772.935444,1.14E+12,23.50463111,84616.67199,52577.50933,0.379800605,147.7424469,56817364,35304672,1,0.00283189,7.406,2458000.5,0.601746508,0.761557995,20.27762947,203.6050557,242.7464567,0.303293131,148.302983,1.219822859,2458099.184,213.6493485,1.483028856,1,1,1
19.7,0.305179233,0.682401509,305.1792326,682.4015094,0.189629525,0.424024508,1001.244233,2238.850168,1.14E+12,19.63284452,70678.24029,43916.70992,0.429025656,166.890976,64181324,39880424,2,0.0189675,4.632,2458000.5,0.586949914,1.366450741,6.439916739,111.8284333,583.4308608,0.564412596,68.62105279,2.168488886,2457892.399,66.70230591,0.617039694,1,1,1
17,1.058168859,2.366137501,1058.168859,2366.137501,0.657515442,1.470249225,3471.68272,7762.918559,1.14E+12,14.37173612,51738.25002,32148.13652,0.109867001,42.73826218,16435869,10212776,0,0.0448578,5.062,2458000.5,0.324790689,1.248422835,15.32160937,8.923217675,509.496239,0.842946722,233.6251072,1.653898948,2457933.268,47.50470957,0.706580289,1,1,1
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.14E+12,10.20619658,36742.3077,22830.24114,0.177920965,69.21125793,26616598,16538787,0,0.0422613,4.001,2458000.5,0.487528213,1.726910686,10.89544596,53.38155052,828.9021044,0.884993006,143.5906421,2.568828366,2457967.598,14.28966767,0.434309429,1,1,1
21.9,0.110803882,0.247765013,110.8038821,247.7650126,0.068850319,0.153953994,363.5298086,812.877364,1.14E+12,14.51372833,52249.42198,32465.75889,0.37099574,144.317337,55500172,34486208,7,0.0363997,5.198,2458000.5,0.254433957,1.186559553,28.37579851,356.5926372,472.0986268,0.884658511,54.15478861,1.488460595,2457918.411,62.59689526,0.762552525,1,1,1
21.1,0.160160338,0.358129403,160.160338,358.129403,0.099518989,0.222531225,525.4604433,1174.965271,1.14E+12,17.70252615,63729.09415,39598.78075,0.388515595,151.1325684,58121104,36114780,1,0.0051042,4.892,2458000.5,0.352959473,1.260418234,33.9980831,16.23037268,516.8570482,0.815541678,106.0817105,1.70529479,2457886.146,79.64932705,0.69651754,1,1,1
20.19,0.243531406,0.544552779,243.5314063,544.5527791,0.151323353,0.338369305,798.987579,1786.59054,1.14E+12,5.894139018,21218.90047,13184.59957,0.279146602,108.5880356,41759740,25948298,0,0.0032228,5.525,2455562.5,0.20374511,1.126391026,6.034939391,2.060867571,436.6487282,0.896894363,66.22306847,1.355887689,2455439.142,101.7039479,0.82446135,1,1,1
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.14E+12,26.75266747,96309.60289,59843.04186,0.099600798,38.74471283,14900068,9258473,0,0.0212101,4.038,2456484.5,0.724113166,1.588022608,3.114720067,84.51155304,730.9428942,0.438114531,227.6711557,2.737930686,2456806.803,201.261055,0.492514535,1,1,1
20.4,0.22108281,0.494356193,221.0828104,494.3561926,0.137374447,0.307178602,725.3373275,1621.903571,1.14E+12,20.590004,74124.0144,46057.77995,0.426011296,165.718399,63730384,39600224,0,0.017126,4.279,2458000.5,0.390362049,1.589760322,8.806822648,44.19563448,732.1429878,0.969178225,219.406902,2.21034242,2458277.652,223.7221929,0.491707229,1,1,1
