salary,age,elevel,car,credit,zipcode_0,zipcode_1,zipcode_2,zipcode_3,zipcode_4,zipcode_5,zipcode_6,zipcode_7,zipcode_8,brand
53943.74093,37,2,20,88991.67961,0,0,0,0,0,1,0,0,0,0
83271.0545,78,4,18,23486.33075,0,1,0,0,0,0,0,0,0,1
118124.6416,41,4,3,309486.1717,0,0,0,0,0,1,0,0,0,0
117511.1709,44,1,5,109214.8129,0,0,0,0,1,0,0,0,0,0
117052.8204,74,4,10,72868.4159,0,1,0,0,0,0,0,0,0,1
38303.63362,78,1,10,297556.582,0,0,0,1,0,0,0,0,0,0
108850.3528,73,1,7,314788.8442,0,1,0,0,0,0,0,0,0,1
113725.616,67,3,15,488809.3732,0,0,0,1,0,0,0,0,0,1
136434.7001,24,1,12,359195.2022,0,0,0,1,0,0,0,0,0,1
76556.47005,21,4,5,133869.7887,0,0,0,1,0,0,0,0,0,0
76420.92624,51,1,17,277988.7604,0,1,0,0,0,0,0,0,0,0
48111.64795,41,2,19,295370.2658,0,0,0,0,0,1,0,0,0,1
38978.29908,34,2,5,195328.4607,0,0,0,0,1,0,0,0,0,1
80315.42566,23,4,8,160479.4617,1,0,0,0,0,0,0,0,0,0
33003.28258,20,1,7,201940.7203,0,0,0,0,1,0,0,0,0,1
26290.56471,63,1,7,462353.1733,0,0,0,0,0,0,0,1,0,1
70403.60626,31,0,4,333956.8478,0,0,0,0,0,0,1,0,0,0
27870.39061,57,0,17,114440.8195,0,0,0,0,0,0,0,0,1,0
36383.29103,65,0,11,30242.87304,0,0,1,0,0,0,0,0,0,0
39661.98974,32,3,20,171800.5112,0,0,0,0,0,1,0,0,0,1
104126.7439,62,3,4,28490.13636,0,0,0,1,0,0,0,0,0,1
39540.50071,63,2,12,339546.5937,0,0,0,0,0,1,0,0,0,0
147332.1848,68,4,10,280942.7601,0,0,0,0,1,0,0,0,0,1
75604.19675,70,2,6,445095.1314,0,0,0,0,1,0,0,0,0,0
55827.9127,46,3,17,323980.9161,0,1,0,0,0,0,0,0,0,1
124013.3757,38,2,6,475621.3948,0,0,1,0,0,0,0,0,0,1
92529.61068,34,2,14,367762.3048,0,0,1,0,0,0,0,0,0,0
112282.1229,55,2,9,1961.57712,0,0,0,1,0,0,0,0,0,0
98296.0355,73,1,4,107067.0233,0,1,0,0,0,0,0,0,0,1
115125.7655,65,4,20,195433.7441,0,1,0,0,0,0,0,0,0,1
28557.43618,62,3,8,447024.2538,1,0,0,0,0,0,0,0,0,0
50065.79506,55,1,15,458603.0135,0,0,0,0,0,1,0,0,0,1
86424.96388,47,0,7,107296.8117,0,0,0,0,0,1,0,0,0,0
130808.7052,71,3,4,107667.3463,0,0,0,0,0,1,0,0,0,1
120627.6033,36,4,4,446920.3299,0,0,1,0,0,0,0,0,0,1
30393.0383,52,1,13,316281.0699,0,0,1,0,0,0,0,0,0,1
72599.69893,33,4,4,391422.4855,0,0,0,0,0,1,0,0,0,0
49830.60193,42,0,11,461926.5526,0,0,0,0,0,0,0,0,1,1
79842.66119,53,4,9,77859.12052,0,1,0,0,0,0,0,0,0,0
99275.84898,59,4,16,307531.1872,0,0,0,1,0,0,0,0,0,1
125059.813,42,3,13,472838.3259,0,0,0,0,0,0,1,0,0,1
54944.22701,78,1,11,140046.1334,0,0,0,0,0,1,0,0,0,0
94573.96797,46,4,9,20215.57337,0,0,1,0,0,0,0,0,0,0
130540.5206,61,0,17,87149.89402,0,0,0,0,0,1,0,0,0,1
141842.8191,41,2,17,452587.2343,0,0,0,0,0,0,0,0,1,1
93011.95299,42,1,4,200321.3829,0,1,0,0,0,0,0,0,0,0
83185.14145,70,0,16,484061.3101,0,0,0,0,1,0,0,0,0,1
33130.63839,80,4,19,472891.3292,0,0,0,1,0,0,0,0,0,0
150000.0,56,3,12,355384.0265,0,0,0,0,0,0,1,0,0,1
61081.61838,79,4,2,47379.36741,0,0,0,1,0,0,0,0,0,0
128999.2313,27,3,16,335162.9219,0,0,0,0,0,1,0,0,0,1
124214.2178,80,1,20,389468.5468,0,0,0,0,0,1,0,0,0,1
106478.95,27,4,10,452407.4419,0,1,0,0,0,0,0,0,0,1
48194.44333,41,0,6,402949.9827,0,0,1,0,0,0,0,0,0,1
138828.327,75,2,14,339341.0076,1,0,0,0,0,0,0,0,0,1
105536.9389,70,3,11,483254.859,0,0,1,0,0,0,0,0,0,1
27017.23663,26,3,16,105113.7602,0,0,0,0,0,0,1,0,0,1
119281.0381,65,4,1,281834.4496,0,0,0,0,1,0,0,0,0,1
75436.15434,34,2,16,187936.8084,1,0,0,0,0,0,0,0,0,0
88143.5891,36,1,6,41821.54603,0,0,0,0,0,1,0,0,0,0
115772.7417,78,0,2,347790.1012,1,0,0,0,0,0,0,0,0,1
62207.00001,55,0,16,109929.0853,1,0,0,0,0,0,0,0,0,1
141159.11,27,2,11,402528.5966,0,0,0,0,0,0,1,0,0,1
122301.0743,54,1,6,464917.4264,0,0,1,0,0,0,0,0,0,0
121819.5782,53,2,5,232496.0307,0,0,0,0,0,0,0,1,0,0
145741.042,46,1,11,92609.47397,0,0,0,0,0,0,0,0,1,1
53282.56521,46,3,19,484665.0169,0,0,0,0,0,0,0,0,1,1
39493.85501,26,4,1,116438.3239,0,0,0,0,0,1,0,0,0,1
116477.6457,68,4,10,298097.758,0,0,0,0,0,1,0,0,0,1
138349.5343,36,1,10,177156.3999,0,0,0,0,0,0,0,1,0,1
129507.6881,77,1,2,288696.1506,0,0,0,0,0,0,0,0,1,1
20000.0,53,3,18,343180.072,0,0,0,0,0,0,1,0,0,1
42798.23535,57,4,11,500000.0,0,0,0,0,0,0,1,0,0,0
20000.0,76,1,2,344644.0096,0,0,0,0,0,0,0,0,1,1
80224.63901,21,3,19,342766.7262,0,0,0,0,0,0,0,1,0,0
131903.4026,39,4,14,190780.2842,0,0,0,1,0,0,0,0,0,1
32285.87038,33,3,9,285675.4868,1,0,0,0,0,0,0,0,0,1
150000.0,77,3,7,272955.3344,0,0,1,0,0,0,0,0,0,1
98056.64584,24,3,12,356756.5939,0,0,0,0,0,0,1,0,0,1
116985.5403,24,1,1,100924.5518,0,0,1,0,0,0,0,0,0,1
87337.38537,24,3,12,348027.7213,0,0,1,0,0,0,0,0,0,0
48105.95095,34,3,15,99452.92759,1,0,0,0,0,0,0,0,0,0
53480.48786,29,4,8,278158.9842,0,0,0,0,0,1,0,0,0,0
69117.38272,37,1,20,69680.3888,0,0,0,0,0,0,0,0,1,0
147532.012,79,3,7,455852.878,1,0,0,0,0,0,0,0,0,1
133632.5319,23,2,18,119256.4334,0,0,0,0,0,1,0,0,0,1
57210.45545,69,0,11,290648.0557,0,0,0,1,0,0,0,0,0,0
82223.45523,43,0,15,402950.0256,0,0,0,0,0,0,0,1,0,0
118976.1951,34,1,10,297130.7265,0,0,0,0,0,0,0,0,1,1
81968.10061,61,3,9,198021.8203,0,0,0,0,0,0,0,0,1,1
127018.9718,78,2,10,357052.1132,0,1,0,0,0,0,0,0,0,1
149271.5498,60,1,7,252266.7579,0,0,0,0,0,0,1,0,0,1
147743.7402,78,3,9,30474.33808,0,0,0,0,0,1,0,0,0,1
85538.1008,22,3,2,284597.3167,0,0,0,0,0,0,1,0,0,0
80113.83676,66,2,12,105359.4789,1,0,0,0,0,0,0,0,0,1
124080.3951,63,4,15,48414.39485,1,0,0,0,0,0,0,0,0,1
131837.2211,30,3,17,344785.4675,1,0,0,0,0,0,0,0,0,1
118426.2705,79,2,20,1856.247236,0,0,0,0,0,0,1,0,0,1
59685.32813,49,1,12,25.271035,0,1,0,0,0,0,0,0,0,1
35566.64874,59,3,8,66911.92678,0,1,0,0,0,0,0,0,0,0
100805.4372,29,3,5,248065.0949,0,0,0,0,0,0,0,1,0,1
94143.69173,67,0,15,235957.3601,0,0,0,0,0,1,0,0,0,1
124978.7342,23,0,12,462497.7532,0,0,0,1,0,0,0,0,0,1
143735.1892,38,1,14,386403.8414,0,0,0,0,1,0,0,0,0,1
101966.6571,53,1,11,68902.44177,0,0,0,0,0,0,0,0,1,0
69747.43368,46,3,20,136312.4551,0,0,0,0,0,1,0,0,0,1
56725.17656,62,2,8,429653.313,0,0,0,0,0,0,1,0,0,0
52650.89584,39,1,1,330821.3324,0,0,0,0,1,0,0,0,0,0
51497.80619,76,3,5,451936.2391,0,1,0,0,0,0,0,0,0,0
35235.89945,25,2,14,56730.84376,0,0,0,0,0,0,0,1,0,1
62699.13658,44,3,10,237145.6438,1,0,0,0,0,0,0,0,0,1
32531.28675,63,0,5,485170.1628,0,0,1,0,0,0,0,0,0,0
125768.4767,69,2,15,75720.83607,0,0,0,0,0,1,0,0,0,1
126317.2159,29,4,20,283476.7782,0,0,0,0,0,1,0,0,0,1
116214.2591,68,0,14,246197.7927,1,0,0,0,0,0,0,0,0,1
61219.06165,66,4,15,122653.7612,0,0,0,0,1,0,0,0,0,0
68807.69526,50,0,16,500000.0,0,1,0,0,0,0,0,0,0,1
95087.46524,22,2,20,421191.9604,0,0,0,0,0,1,0,0,0,0
21686.97161,73,0,18,344601.8089,0,0,0,0,0,0,0,1,0,1
138179.8618,46,3,20,342589.367,0,0,0,0,0,0,0,0,1,1
45520.6649,22,0,13,197678.3137,0,0,1,0,0,0,0,0,0,1
25487.55656,68,3,17,258735.5142,0,0,1,0,0,0,0,0,0,1
77828.78285,69,3,14,26720.93027,0,0,0,0,0,0,0,1,0,1
120904.8659,50,2,1,463380.3379,0,0,1,0,0,0,0,0,0,0
45046.6652,64,1,5,271920.4471,0,0,0,0,1,0,0,0,0,0
135961.7572,63,2,18,3695.020119,0,0,0,0,0,0,0,1,0,1
40315.90238,20,4,9,26318.29616,0,0,0,0,0,1,0,0,0,1
130449.5111,74,4,12,312181.7304,0,0,0,0,0,0,1,0,0,1
98551.26109,27,1,2,453220.185,0,1,0,0,0,0,0,0,0,0
22657.942,23,2,3,211057.4441,0,0,1,0,0,0,0,0,0,1
112705.7765,73,0,1,435448.8291,1,0,0,0,0,0,0,0,0,1
35325.05907,80,1,8,405022.7119,0,0,0,0,0,0,1,0,0,0
32220.23498,78,3,13,324637.7644,0,0,0,0,1,0,0,0,0,0
70094.47342,48,2,13,89805.25977,1,0,0,0,0,0,0,0,0,1
80197.8061,36,1,3,296340.7399,0,1,0,0,0,0,0,0,0,0
111779.9,58,2,15,211881.6549,0,0,0,0,0,0,0,1,0,0
125068.722,69,4,4,60341.83131,0,0,0,0,1,0,0,0,0,1
66021.08057,56,1,16,370691.5812,0,0,0,0,0,0,0,0,1,1
36996.25579,48,0,17,49531.4303,0,0,0,0,0,0,1,0,0,1
60557.02043,29,2,20,117551.4625,0,0,0,1,0,0,0,0,0,0
37941.33513,41,3,13,240717.4989,0,1,0,0,0,0,0,0,0,1
120937.8289,27,2,2,55686.12225,1,0,0,0,0,0,0,0,0,1
22522.08114,69,2,2,321125.941,0,0,0,0,0,0,1,0,0,1
27359.30001,72,3,11,107046.1834,0,0,0,0,0,0,1,0,0,0
41912.03694,49,1,1,43660.55539,0,0,1,0,0,0,0,0,0,1
53311.50917,56,3,17,410727.0206,0,0,0,0,0,0,0,1,0,1
77636.76817,29,3,20,41192.70869,0,0,0,0,0,0,1,0,0,0
75085.24425,72,1,17,26913.00006,0,0,0,0,0,0,0,0,1,1
20000.0,72,4,7,500000.0,1,0,0,0,0,0,0,0,0,1
104004.6631,30,0,19,422886.3725,0,0,0,0,1,0,0,0,0,1
41661.46872,60,0,10,157821.6368,0,0,0,0,1,0,0,0,0,0
45834.48498,38,4,18,175731.5559,0,0,1,0,0,0,0,0,0,1
141875.4861,80,4,3,399277.0053,0,0,0,0,0,0,0,1,0,1
129621.8326,56,2,14,401203.787,0,0,1,0,0,0,0,0,0,1
80275.39527,42,1,13,500000.0,0,0,0,0,0,0,0,1,0,1
56446.73746,20,3,14,325791.0992,0,0,0,0,1,0,0,0,0,0
31855.46941,60,3,16,151923.6545,0,0,0,0,0,0,0,1,0,1
69977.40304,72,1,17,244422.865,0,0,0,0,0,0,0,1,0,0
41185.12742,68,2,11,274153.5875,0,0,0,0,0,0,0,1,0,0
75045.10373,75,4,2,135679.8591,0,0,0,0,0,0,0,0,1,0
85867.59743,34,4,9,237949.6656,0,0,0,0,0,1,0,0,0,0
76361.03813,39,4,8,100327.6903,0,0,0,1,0,0,0,0,0,1
25684.83443,31,4,12,193558.3946,0,0,0,0,0,0,0,0,1,1
110613.4558,71,4,8,163294.3891,0,0,0,1,0,0,0,0,0,1
138050.7758,31,3,19,193741.9733,0,0,0,0,0,0,0,0,1,1
42520.45958,26,2,14,421225.3955,0,0,0,0,0,1,0,0,0,1
26853.7125,73,1,14,333677.9101,0,0,0,0,0,0,0,1,0,0
105441.048,25,1,10,260665.2741,0,0,0,0,0,0,0,0,1,1
138717.7129,51,3,12,231362.349,0,0,0,0,0,0,1,0,0,1
44725.57038,70,3,1,10843.8088,0,0,0,0,0,0,1,0,0,0
110560.5762,30,4,19,391209.504,0,0,0,1,0,0,0,0,0,1
27554.17479,29,3,8,355480.8827,0,0,0,0,0,0,0,1,0,1
108415.456,29,1,15,498592.4331,0,0,0,0,0,1,0,0,0,1
47803.21227,47,4,9,289465.7723,0,0,0,1,0,0,0,0,0,1
46364.26929,28,4,12,500000.0,0,0,0,0,0,0,0,0,1,1
136233.6202,53,3,8,128789.248,0,0,0,1,0,0,0,0,0,1
37022.92721,72,4,7,76253.69693,0,0,0,0,0,0,0,1,0,0
96948.72708,53,0,9,412201.9721,1,0,0,0,0,0,0,0,0,0
85013.9741,26,0,3,346542.5737,0,0,1,0,0,0,0,0,0,0
22284.60713,37,2,5,48188.40795,0,0,0,0,1,0,0,0,0,1
57926.32029,37,3,1,320883.3538,1,0,0,0,0,0,0,0,0,0
39506.65646,50,0,6,156776.2674,0,0,0,0,0,0,0,1,0,1
100233.3878,22,3,4,500000.0,0,0,0,0,0,1,0,0,0,1
47370.01173,33,4,10,270673.2514,1,0,0,0,0,0,0,0,0,1
30159.39811,78,0,4,304927.4716,0,0,0,0,0,1,0,0,0,0
122436.0533,80,4,8,101774.0595,0,0,0,0,0,0,0,0,1,1
125785.1038,38,3,4,98116.33754,0,0,0,0,0,0,0,1,0,1
131013.2072,32,2,16,447670.254,0,0,1,0,0,0,0,0,0,1
21818.54038,63,1,17,92473.55508,0,0,0,0,0,1,0,0,0,1
91012.63519,60,2,10,357394.042,0,1,0,0,0,0,0,0,0,0
84622.4096,60,2,18,295335.2346,0,0,0,0,0,0,0,1,0,0
52884.52499,23,0,14,373249.4215,0,0,0,0,0,0,0,1,0,0
80811.61401,58,1,12,295411.6792,0,0,0,0,0,0,0,0,1,0
76464.06666,41,0,18,95155.023,1,0,0,0,0,0,0,0,0,0
147413.9724,77,1,1,248187.8133,0,0,0,0,0,1,0,0,0,1
133196.9164,59,0,18,474510.4443,0,0,0,1,0,0,0,0,0,1
147339.9562,63,2,14,233159.6492,0,0,0,0,1,0,0,0,0,1
102361.6418,58,0,18,304644.2448,0,0,1,0,0,0,0,0,0,0
44859.44794,54,1,13,16010.23727,0,0,0,0,0,0,0,1,0,1
49703.02671,43,3,8,331018.998,0,1,0,0,0,0,0,0,0,1
69267.87462,25,4,12,273027.5068,0,0,0,0,0,0,0,0,1,0
90763.41346,25,3,16,328979.8533,0,0,1,0,0,0,0,0,0,0
32390.30742,49,0,17,126767.8085,0,0,1,0,0,0,0,0,0,1
138928.4839,54,0,9,386563.2697,0,0,0,0,0,0,0,0,1,1
95932.14869,73,2,9,334299.0092,0,0,0,0,0,0,1,0,0,1
66429.72464,78,4,7,345229.3446,0,0,0,1,0,0,0,0,0,0
85542.65139,73,1,9,339803.2499,0,0,0,0,1,0,0,0,0,1
87108.04411,28,1,1,192981.1924,0,0,0,0,1,0,0,0,0,0
94460.43807,52,4,19,307271.4466,0,0,0,0,0,0,0,0,1,0
129664.3963,51,4,6,267387.6343,0,0,0,0,0,0,0,0,1,1
79906.9017,77,1,15,370191.8576,0,0,0,0,0,1,0,0,0,1
93533.32767,77,2,13,246175.4919,0,0,0,0,0,0,0,1,0,1
29539.32807,43,2,13,244184.3407,0,0,0,0,0,0,0,1,0,1
64567.80697,43,4,19,152420.9085,0,0,0,1,0,0,0,0,0,1
82805.25422,29,3,10,141496.7428,0,0,0,0,1,0,0,0,0,0
132123.2197,58,2,12,220282.1249,0,0,0,0,0,0,0,0,1,1
39076.57144,25,1,4,194608.1297,0,0,0,0,0,1,0,0,0,1
63550.12701,31,1,17,70340.41804,0,0,0,0,0,0,0,0,1,0
124161.4306,67,3,3,0.0,0,0,0,0,0,1,0,0,0,1
143472.9939,39,3,16,293272.8959,0,0,0,0,0,0,1,0,0,1
61784.70847,78,1,2,405276.2601,1,0,0,0,0,0,0,0,0,0
63383.68426,53,1,8,114534.5112,0,0,1,0,0,0,0,0,0,1
123031.9737,57,2,18,200906.0415,0,0,0,0,0,0,0,0,1,1
112039.4628,69,4,14,356692.4797,0,0,0,0,0,1,0,0,0,1
48576.14047,42,2,19,223996.6389,0,1,0,0,0,0,0,0,0,1
106253.4095,23,3,10,132308.5932,0,0,0,0,0,1,0,0,0,1
90697.73303,46,0,4,197321.5415,0,0,0,0,1,0,0,0,0,0
66861.73438,23,3,9,372126.4484,0,0,0,1,0,0,0,0,0,0
85566.42803,55,1,15,343235.744,0,0,1,0,0,0,0,0,0,0
134114.4567,62,0,5,354859.5667,0,0,1,0,0,0,0,0,0,1
133268.9835,60,2,6,137498.8713,0,0,0,0,0,1,0,0,0,1
86372.02555,75,4,14,134703.8853,0,1,0,0,0,0,0,0,0,1
31647.42921,29,3,11,500000.0,1,0,0,0,0,0,0,0,0,1
78399.38951,22,4,7,118232.8103,0,0,0,0,1,0,0,0,0,0
92743.3576,45,0,16,390349.3048,0,0,0,0,0,0,1,0,0,0
118699.6169,30,4,12,265996.479,0,0,0,0,0,1,0,0,0,1
144390.9824,49,1,7,381480.5248,0,0,0,0,0,0,1,0,0,1
123284.5172,35,4,3,27119.59386,0,0,0,1,0,0,0,0,0,1
80143.9633,48,3,1,145022.2018,0,1,0,0,0,0,0,0,0,1
93000.26876,48,4,9,446696.5145,0,1,0,0,0,0,0,0,0,0
85744.24019,46,3,12,380207.0308,0,0,0,0,0,0,0,1,0,0
125199.8191,66,0,7,277273.4178,0,0,1,0,0,0,0,0,0,1
144938.7371,20,0,18,230044.3754,0,0,0,0,0,0,0,0,1,1
141529.1453,37,1,9,357374.1874,0,0,0,0,0,1,0,0,0,1
143896.6588,70,4,10,58423.5635,0,0,0,0,0,1,0,0,0,1
111563.6278,71,1,13,87802.49078,0,0,0,0,1,0,0,0,0,1
28989.01297,72,3,17,237847.1055,0,1,0,0,0,0,0,0,0,0
113758.0156,54,1,15,440181.1265,0,0,1,0,0,0,0,0,0,0
126850.5478,57,0,20,150482.8738,0,0,0,0,0,0,0,0,1,1
39147.27882,29,2,2,31076.37112,0,0,0,0,1,0,0,0,0,1
47755.73027,71,1,20,392321.0159,0,0,0,0,1,0,0,0,0,0
123325.826,32,2,4,255748.2225,0,0,0,1,0,0,0,0,0,1
20000.0,31,2,9,106022.4533,0,0,0,0,1,0,0,0,0,1
44197.75725,78,2,3,156156.4316,0,0,0,0,0,0,0,0,1,0
74394.57786,72,0,17,450431.33,0,0,0,0,1,0,0,0,0,0
28317.06799,68,0,2,387545.194,0,0,0,0,0,0,0,0,1,0
137340.0683,74,0,20,249427.5317,0,0,0,0,0,0,0,0,1,1
27961.04409,76,4,1,52354.29177,1,0,0,0,0,0,0,0,0,1
73181.52598,42,3,3,116250.2668,0,0,0,0,0,1,0,0,0,0
54352.49608,37,2,4,99319.49107,0,0,0,0,0,0,0,0,1,0
126678.4535,36,1,5,66762.37977,0,0,0,0,0,0,0,1,0,1
21657.05789,54,0,20,25585.52714,0,0,1,0,0,0,0,0,0,1
98704.13315,54,0,14,400496.8533,0,1,0,0,0,0,0,0,0,0
57686.67145,39,3,17,247504.5574,0,0,0,0,0,0,0,0,1,0
64468.29011,61,3,3,468598.274,0,0,0,0,0,0,0,1,0,1
149567.9832,41,4,4,271248.8192,0,0,1,0,0,0,0,0,0,1
25241.0673,41,0,6,209069.6231,0,0,0,0,0,0,0,0,1,1
113215.5704,73,4,12,192424.532,0,0,0,0,0,0,0,1,0,1
45408.23707,68,0,16,500000.0,1,0,0,0,0,0,0,0,0,0
96779.62704,29,4,15,422307.2099,0,0,0,0,0,0,0,0,1,1
25921.99721,68,2,14,410946.1816,0,0,0,0,1,0,0,0,0,0
133521.7004,50,0,13,412283.3721,0,0,0,0,0,0,0,0,1,1
45041.60198,50,1,5,199770.2385,0,0,0,0,0,0,1,0,0,1
72475.81267,20,4,17,47523.83416,0,0,0,0,1,0,0,0,0,0
63332.4242,61,3,11,260669.2501,0,0,0,0,0,0,0,1,0,0
60299.49595,78,2,11,500000.0,1,0,0,0,0,0,0,0,0,0
54876.78552,28,1,14,301303.1654,0,0,0,0,0,1,0,0,0,0
129345.9842,58,3,3,422344.638,0,0,0,0,0,0,0,0,1,1
106000.7897,36,0,19,335197.0945,0,0,0,0,0,0,0,1,0,1
65955.23769,50,3,14,425439.2836,0,0,0,0,0,0,1,0,0,1
90885.71303,58,1,6,306227.6283,1,0,0,0,0,0,0,0,0,1
48638.56851,74,1,20,127838.609,0,0,0,0,1,0,0,0,0,0
88058.92581,48,3,5,287092.5146,0,0,1,0,0,0,0,0,0,0
68520.15365,75,3,5,390847.9222,0,0,0,0,0,0,0,0,1,0
28064.53467,43,4,12,121829.5017,0,0,0,0,0,0,0,1,0,1
145748.1856,48,0,17,236345.3902,0,0,0,0,0,1,0,0,0,1
36707.62569,40,2,4,403864.7941,0,0,0,0,0,0,0,0,1,1
60471.41334,35,4,17,258721.1339,0,0,1,0,0,0,0,0,0,0
136374.5117,32,0,14,4594.801519,0,0,0,1,0,0,0,0,0,1
98709.49648,36,0,14,148726.9977,0,0,1,0,0,0,0,0,0,0
39058.9303,49,0,17,341517.9059,1,0,0,0,0,0,0,0,0,1
39727.90178,34,0,11,247978.582,0,0,0,0,0,0,1,0,0,1
50896.09481,26,1,2,487468.7779,0,0,0,0,1,0,0,0,0,1
87638.11923,49,2,8,193273.014,1,0,0,0,0,0,0,0,0,0
119325.5849,40,3,20,370990.1941,0,0,0,0,0,0,0,1,0,0
120326.235,67,3,15,201256.8586,1,0,0,0,0,0,0,0,0,1
146751.7092,51,1,20,347921.5583,0,1,0,0,0,0,0,0,0,1
76674.95207,55,3,17,229465.2139,0,0,0,0,0,0,0,0,1,1
135129.0073,25,4,17,109614.2523,0,0,0,0,0,0,0,1,0,1
117517.5831,70,4,18,10672.60342,0,0,0,0,0,0,0,0,1,1
110673.7607,43,2,13,197565.5352,1,0,0,0,0,0,0,0,0,0
135666.5516,28,1,7,450286.6125,0,1,0,0,0,0,0,0,0,1
68179.89685,80,1,12,247090.8032,1,0,0,0,0,0,0,0,0,0
98376.0712,30,3,16,92493.02811,0,0,0,0,0,0,1,0,0,1
62246.68916,25,3,15,275967.4788,0,0,0,0,0,0,0,0,1,0
93188.69461,74,0,8,264835.8335,1,0,0,0,0,0,0,0,0,1
136866.9307,80,4,8,318917.718,0,0,0,0,0,0,0,0,1,1
124647.3886,62,2,8,227404.0076,0,0,0,1,0,0,0,0,0,1
92409.90877,58,4,15,311698.1731,0,0,1,0,0,0,0,0,0,1
128532.8107,46,4,3,453502.4425,0,0,0,1,0,0,0,0,0,1
63831.89394,79,2,7,225058.6509,0,1,0,0,0,0,0,0,0,0
69901.46551,69,1,13,480480.0174,0,0,0,0,0,0,0,0,1,0
42120.79021,33,1,7,1167.981861,1,0,0,0,0,0,0,0,0,1
130509.605,54,1,5,371380.6023,0,0,0,0,0,0,1,0,0,1
58189.43965,55,1,10,115406.2107,0,0,1,0,0,0,0,0,0,1
128295.7131,35,4,20,499366.9399,0,0,0,0,0,0,0,0,1,1
72783.03946,47,0,20,84998.30395,0,0,0,0,0,0,1,0,0,0
90478.49536,42,2,10,309570.0406,0,0,0,0,1,0,0,0,0,0
36711.49575,48,3,8,305464.4663,0,0,0,1,0,0,0,0,0,1
68409.85198,21,0,12,431383.6821,1,0,0,0,0,0,0,0,0,0
134838.5235,42,1,15,335614.3385,0,0,1,0,0,0,0,0,0,1
52835.15074,57,3,6,484143.8845,0,0,0,0,0,0,0,0,1,1
133120.0219,32,3,10,347923.6121,0,1,0,0,0,0,0,0,0,1
43261.81702,75,1,2,344713.4225,0,0,0,0,0,0,0,1,0,0
120400.3553,63,1,2,368534.0804,0,0,0,0,0,0,0,0,1,1
41661.13456,54,1,6,77506.20953,0,0,0,0,0,0,1,0,0,1
141457.1859,80,4,12,425018.2467,0,0,0,0,0,1,0,0,0,1
142437.2244,69,0,5,172085.1148,1,0,0,0,0,0,0,0,0,1
52322.4038,34,2,10,328923.3137,0,0,0,0,0,0,0,1,0,0
113074.8481,62,4,14,50811.19266,0,0,0,0,0,0,0,1,0,0
122408.228,30,4,2,59851.12837,0,0,0,0,1,0,0,0,0,1
88463.6018,66,0,15,241665.8612,0,0,0,0,1,0,0,0,0,1
100602.7175,73,3,6,366480.4774,0,0,0,0,0,0,1,0,0,1
25494.63835,42,1,6,83948.60982,0,0,1,0,0,0,0,0,0,1
52740.89433,64,4,9,82488.06705,0,0,0,1,0,0,0,0,0,0
108455.7525,73,4,3,418620.3825,0,0,0,0,0,1,0,0,0,1
48092.75059,42,1,2,124003.9024,1,0,0,0,0,0,0,0,0,1
32520.67792,75,1,7,421731.7325,0,0,0,0,1,0,0,0,0,0
38128.72152,70,3,16,198678.3771,0,0,1,0,0,0,0,0,0,0
100505.2641,60,1,6,387792.3005,0,0,0,0,0,1,0,0,0,0
115955.5052,23,0,16,21182.29578,0,0,0,0,1,0,0,0,0,1
91056.42432,73,0,20,150927.1611,0,0,0,0,0,0,0,1,0,1
23399.66188,27,0,9,353584.5649,0,1,0,0,0,0,0,0,0,1
126364.9852,62,3,14,421421.3697,0,0,0,0,0,0,0,1,0,1
135301.155,59,1,12,465064.6861,1,0,0,0,0,0,0,0,0,1
38621.21868,43,3,12,292765.6722,0,0,0,0,0,0,1,0,0,1
122874.3465,27,1,17,426885.3269,0,0,1,0,0,0,0,0,0,1
109751.8984,29,3,19,211901.7359,0,0,0,0,0,0,0,0,1,1
23637.37908,30,0,18,327225.9671,1,0,0,0,0,0,0,0,0,1
21233.17832,20,1,3,29125.0243,1,0,0,0,0,0,0,0,0,1
46339.65697,55,4,19,266827.5145,0,0,0,1,0,0,0,0,0,1
86575.83982,61,2,20,444273.0669,0,0,0,0,0,0,1,0,0,1
104513.4518,57,0,2,13823.55699,1,0,0,0,0,0,0,0,0,0
78687.11718,50,2,17,266281.392,0,0,0,0,1,0,0,0,0,0
24613.11108,30,2,9,491678.8097,0,0,0,0,0,1,0,0,0,1
138411.7918,45,4,9,31754.67707,1,0,0,0,0,0,0,0,0,1
71536.45894,72,3,15,236414.9246,0,1,0,0,0,0,0,0,0,1
141565.8519,64,1,4,265660.1024,0,0,0,0,0,1,0,0,0,1
78336.9655,55,0,3,422106.2251,0,0,0,1,0,0,0,0,0,0
21011.63728,66,2,12,254815.4004,1,0,0,0,0,0,0,0,0,1
98089.38185,32,3,15,375275.458,0,0,0,0,0,0,1,0,0,1
88915.1449,57,1,8,77694.64874,0,0,0,0,0,1,0,0,0,0
50665.7056,23,4,1,436992.6626,0,0,1,0,0,0,0,0,0,0
27217.61656,23,3,10,90035.63036,0,0,0,1,0,0,0,0,0,1
114913.5711,42,4,19,469344.4012,0,0,0,0,0,0,0,1,0,0
133262.3046,38,3,7,483161.7729,0,0,1,0,0,0,0,0,0,1
138072.9209,27,3,1,53738.03922,0,0,0,1,0,0,0,0,0,1
140151.0482,48,2,16,195423.1191,0,0,0,1,0,0,0,0,0,1
