Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
0,0.037037037,0,0.919092262,0.333333333,0,0.919092262,0,7,0
0.081081081,0.272727273,0,0.175489969,0,0,0.00035108,0.75,3,0
1,0.363636364,0.5,0.757708333,0,0,0.081168982,1,3,1
0.173913043,0.117647059,0,0.094141865,0.470588235,0.676404764,0.085925926,0.866666667,7,0
0.049586777,0.176470588,1,0.092227183,0.470588235,0.676404764,0.092104828,0.818181818,7,1
0.02173913,0.111111111,0,0.288773148,0,0.825258573,0.288773148,0.941176471,5,0
0.166666667,0.03030303,0,0.999490741,0.454545455,0.999935281,0.999490741,0,1,0
1,0.060606061,0,0.728958333,0.454545455,0.999935281,0.72875,0,1,0
0.081081081,0.3,0.5,0.102149471,0,0,0.026845238,0.777777778,7,1
0.014084507,0.1,0,0.17088459,0,0,0.17088459,0.933333333,7,0
0.142857143,0.035714286,0,2.31481E-05,0.357142857,0.993592814,2.31481E-05,0,3,0
0.052631579,0.035714286,0,2.70062E-05,0.357142857,0.993592814,2.70062E-05,0,3,0
0.2,0.035714286,0,0.000169753,0.357142857,0.993592814,0.000169753,0,3,0
0.047619048,0.035714286,0,0.000189043,0.357142857,0.993592814,0.000189043,0,3,0
0.125,0.035714286,0,0.035104167,0.357142857,0.993592814,0.035104167,0,3,0
0.053333333,0.142857143,1,0.221195988,0.357142857,0.993592814,0.003506944,0.933333333,3,1
0.05,0.027777778,0,0.00223545,0.5,0.98712091,0.00223545,0,7,0
0.0625,0.027777778,0,0.624998347,0.5,0.98712091,0.624998347,0,7,0
0.652173913,0.416666667,0.5,0.59556713,0.5,0.98712091,0.595491071,1,7,1
0.066666667,0.011764706,0,4.9603E-06,0.788235294,0.993592814,4.9603E-06,0,7,0
0.014925373,0.011764706,0,0.005558862,0.788235294,0.993592814,0.005558862,0,7,0
0.066666667,0.011764706,0,0.09583168,0.788235294,0.993592814,0.09583168,0,7,0
0.034482759,0.011764706,0,0.129457672,0.788235294,0.993592814,0.129457672,0,7,0
0.066666667,0.011764706,0,0.33187004,0.788235294,0.993592814,0.33187004,0,7,0
0.045454545,0.117647059,0,0.016358796,0,0,0.016358796,0.909090909,5,0
0.066666667,0.058823529,0,0.016655093,0,0,0.016655093,0,5,0
0.022727273,0.111111111,0,0.346791667,0,0.825258573,0.346791667,0.923076923,5,0
0.020408163,0.035294118,0,0.006577932,0.788235294,0.993592814,0.006550926,0,3,0
0.125,0.333333333,0,0.335032407,0,0.825258573,0.334967593,0.875,5,0
0.111111111,0.011764706,0,0.676327161,0.788235294,0.993592814,0.676327161,0,3,0
0.113636364,0.090909091,0,0.914623016,0.672727273,0.993592814,0.914623016,0,7,0
0.02,0.133333333,0,0.637992725,0,0,0.637992725,0.666666667,7,0
0.05,0.1,0,0.187233796,0,0,0.187233796,0.916666667,7,0
0.355932203,0.403846154,1,0.673578704,0.653846154,0.993528095,0.605925926,0.8,5,1
0.014492754,0.038461538,0,0.734097222,0.653846154,0.993528095,0.734081019,0,5,0
0.5,0.272727273,0.5,0.739196759,0,0.993592814,0.739185185,1,5,1
0.125,0.230769231,0,0.063680556,0,0,5.01543E-05,1,3,0
0.029411765,0.076923077,0,0.294591049,0,0,0.294591049,0,3,0
0.018518519,0.153846154,0,0.207094907,0,0,0.207067901,0.821428571,3,0
0.006802721,0.076923077,0,0.31818287,0,0,0.31818287,0,3,0
0.25,0.555555556,1,0.34343287,0,0,0.343395833,0.714285714,5,1
0.018518519,0.111111111,0,0.619576389,0,0,0.619576389,0.806451613,5,0
0.6,1,1,0.33304784,0,0,0.000717593,0.6,3,1
0.03125,0.111111111,0,0.748252315,0,0,0.748252315,0.9,5,0
0.010309278,0.071428571,0,0.165243056,0,0,0.165243056,0,7,0
0.8,0.285714286,0.5,0.055661376,0,0,0.055634921,0.5,7,1
0.017241379,0.071428571,0,0.078966601,0,0,0.078966601,0,7,0
0.035714286,0.071428571,0,0.24073082,0,0,0.24073082,0,7,0
0.016393443,0.142857143,0,0.400300926,0,0,0.366140873,0.9,7,0
0.026315789,0.019230769,0,0.84125463,0.653846154,0.993528095,0.84125463,0,5,0
0.071428571,0.076923077,0,0.656743827,0,0,0.656743827,0,3,0
0.083333333,0.076923077,0,0.936215278,0,0,0.936215278,0,3,0
0.018867925,0.0625,0,9.92063E-05,0,0,9.92063E-05,0,7,0
0.017391304,0.125,0,0.012739749,0,0,0.012723214,0.926829268,7,0
0.032258065,0.222222222,0,0.161678241,0,0,0.161678241,0.75,1,0
0.35,0.777777778,1,0.008263889,0,0,0.000497685,1,1,1
0.4,0.125,0,0.110722553,0,0,0.110699405,1,7,0
0.130434783,0.1875,0,0.719095569,0,0,0.127670304,0.833333333,7,0
0.060606061,0.125,0,0.280560516,0,0,0.280448082,0.9,7,0
0.5,0.0625,0,0.590036376,0,0,0.590036376,0,7,0
0.1,0.0625,0,0.628262235,0,0,0.628262236,0,7,0
0.057142857,0.125,0,0.681021825,0,0,0.681015212,0.769230769,7,0
0.03125,0.071428571,0,0.322972884,0,0,0.322972884,0,7,0
0.5,0.071428571,0,0.486440146,0,0,0.486440146,0,7,0
0.166666667,0.019230769,0,0.172618056,0.653846154,0.993528095,0.172618056,0,5,0
0.0625,0.019607843,0,0.195829475,0.647058824,0.993592814,0.195829475,0,3,0
0.24137931,0.137254902,0,0.918707562,0.647058824,0.993592814,0.295478395,1,3,0
0.03030303,0.019607843,0,0.900231482,0.647058824,0.993592814,0.900231482,0,3,0
0.058823529,0.019607843,0,0.909328704,0.647058824,0.993592814,0.909328704,0,3,0
0.25,0.019230769,0,0.252011574,0.653846154,0.993528095,0.252011574,0,5,0
1,0.206896552,0,0.980717593,0.379310345,0.993528095,0.980613426,1,1,0
0.010638298,0.058823529,0,4.24383E-05,0,0,4.24383E-05,0,3,0
0.1,0.058823529,0,0.038958333,0,0,0.038958333,0,3,0
0.090909091,0.117647059,0,0.259544753,0,0,0.045416667,0.928571429,3,0
0.003021148,0.142857143,0,0.629621914,0,0.993592814,0.629621914,0.848214286,3,0
0.066666667,0.142857143,0,0.994969136,0,0.993592814,0.994969136,1,3,0
0.03125,0.142857143,0,0.966207562,0,0.993592814,0.966207562,0.913043478,3,0
0.010416667,0.142857143,0,0.973032407,0,0.993592814,0.973032407,1,3,0
0.010416667,0.026315789,0,0.981795635,0.526315789,0.993592814,0.981795635,0,7,0
0.089552239,0.157894737,0,0.987625661,0.526315789,0.993592814,0.981223545,0.806451613,7,0
0.6,0.214285714,0.5,0.010887346,0,0,0.000868056,0.666666667,3,0
1,0.142857143,0,0.208560957,0,0,0.208429784,1,3,0
0.111111111,0.413793103,1,0.810902778,0.379310345,0.993528095,0.81025463,0.821428571,1,1
0.083333333,0.034482759,0,0.988703704,0.379310345,0.993528095,0.988703704,0,1,0
0.153846154,0.068965517,0,0.913090278,0.379310345,0.993528095,0.913043982,0,1,0
0.006802721,0.034482759,0,0.949594907,0.379310345,0.993528095,0.949594907,0,1,0
0.5,0.058823529,0,0.154594907,0,0,0.154594907,0,3,0
0.016806723,0.117647059,0,0.075590278,0,0,0.075501543,0.757575758,3,0
0.0625,0.058823529,0,0.112280093,0,0,0.112280093,0,3,0
0.047619048,0.058823529,0,0.263738426,0,0,0.263738426,0,3,0
0.25,0.333333333,0,0.058840939,0,0,0.015446429,0.75,7,0
0.041666667,0.043478261,0,8.10185E-05,0.217391304,0.993592814,8.10185E-05,0,3,0
0.333333333,0.043478261,0,0.003043982,0.217391304,0.993592814,0.003043982,0,3,0
0.024390244,0.043478261,0,0.00349537,0.217391304,0.993592814,0.00349537,0,3,0
0.045454545,0.055555556,0,0.187979167,0,0,0.187979167,0,5,0
0.054054054,0.068965517,0,0.289606482,0.379310345,0.993528095,0.289606482,0,1,0
0.006042296,0.142857143,0,0.037133488,0,0,0.037121914,0.848214286,3,0
0.193548387,0.428571429,1,0.231531636,0,0,0.231458333,0.714285714,3,1
0.022727273,0.071428571,0,0.371882716,0,0,0.371882716,0,3,0
0.333333333,0.08,0,0.926634259,0.28,0.993592814,0.926034722,0,5,0
0.015384615,0.04,0,0.979865741,0.28,0.993592814,0.979865741,0,5,0
0.666666667,0.4,1,0.970395833,0.28,0.993592814,0.925918982,1,5,1
0.25,0.125,0,1.92901E-05,0,0.993592814,0.000003858,0.833333333,3,0
0.071428571,0.08,0,0.994884259,0.28,0.993592814,0.994884259,0,5,0
0.022222222,0.0625,0,0.000003858,0,0.993592814,0.000003858,0,3,0
0.285714286,0.571428571,0,0.827071759,0,0,0.827071759,0.75,1,0
0.081632653,0.266666667,0,0.02239418,0,0,0.015481151,0.925925926,7,0
0.022222222,0.066666667,0,0.817652116,0,0,0.817652116,0,7,0
0.2,0.026315789,0,0.974393188,0.526315789,0.993592814,0.974393188,0,7,0
0.133333333,0.133333333,0,0.131136574,0,0,0.131136574,0.833333333,5,0
0.010416667,0.04,0,0.995053241,0.28,0.993592814,0.995053241,0,5,0
0.875,0.212121212,1,0.954847884,0.454545455,0.935345672,0.95473545,1,7,1
0.041666667,0.020408163,0,0.636377315,0.632653061,0.993592814,0.636377315,0,7,0
0.4,0.040816327,0,0.655810185,0.632653061,0.993592814,0.059189815,0,7,0
0.045454545,0.15,0,0.643594577,0.1,0,0.64353836,0.714285714,7,0
0.017391304,0.1,0,0.754031085,0.1,0,0.754011243,0.926829268,7,0
0.066666667,0.020408163,0,0.975596892,0.632653061,0.993592814,0.975596892,0,7,0
0.25,0.2,0,0.000717593,0,0,0.000717593,0.333333333,1,0
0.4,0.4,0,0.001076389,0,0,0.001076389,1,1,0
0.003021148,0.066666667,0,0.053452932,0,0,0.053452932,0,3,0
0.083333333,0.066666667,0,0.030979938,0,0,0.030979938,0,3,0
0.030769231,0.133333333,0,0.634228395,0,0,0.298780864,0.916666667,3,0
0.166666667,0.133333333,0,0.810999228,0,0,0.810999228,1,3,0
0.05,0.026315789,0,0.847797619,0.526315789,0.993592814,0.847797619,0,7,0
0.769230769,0.263157895,0.5,0.907762897,0.526315789,0.993592814,0.90390377,0.5,7,1
0.045454545,0.020408163,0,0.957936508,0.632653061,0.993592814,0.957936508,0,7,0
0.1,0.026315789,0,0.9975,0.526315789,0.993592814,0.9975,0,7,0
0.028571429,0.03030303,0,0.103201058,0.454545455,0.993592814,0.103201058,0,7,0
0.142857143,0.03030303,0,0.987157738,0.454545455,0.935345672,0.987157738,0,7,0
0.733333333,0.333333333,0.5,0.973599537,0.454545455,0.935345672,0.972528109,1,7,1
0.010416667,0.03030303,0,0.990818452,0.454545455,0.935345672,0.990818452,0,7,0
0.022727273,0.03030303,0,0.298080357,0.454545455,0.935345672,0.298080357,0,7,0
0.045454545,0.060606061,0,0.837981151,0.454545455,0.935345672,0.837981151,0,7,0
0.096774194,0.058823529,0.5,0.784956019,0.647058824,0.825258573,0.78494213,0,5,0
0.008196721,0.019607843,0,0.816763889,0.647058824,0.825258573,0.816763889,0,5,0
0.2,0.058823529,0,0.966386574,0.647058824,0.825258573,0.869800926,0,5,0
0.117647059,0.181818182,0,0.236759259,0,0,0.236643519,0.7,1,0
0.010416667,0.066666667,0,0.961500772,0,0,0.961500772,0,3,0
0.25,0.066666667,0,0.317951389,0,0,0.317951389,0,3,0
0.043478261,0.2,0,0.251747685,0,0,0.251747685,0.8,1,0
0.04,0.2,0,0.552847222,0,0,0.552847222,1,1,0
0.125,0.026315789,0,0.905924273,0.526315789,0.993592814,0.905924273,0,7,0
0.125,0.166666667,0,0.730823413,0,0,0.730823413,1,7,0
0.029850746,0.039215686,0,0.176375,0.647058824,0.825258573,0.000537037,0,5,0
0.25,0.083333333,0,0.568788029,0,0,0.568788029,0,7,0
0.015384615,0.083333333,0,0.961903109,0,0,0.961903109,0,7,0
0.02173913,0.166666667,0,0.896655093,0,0,0.350494378,0.903225806,7,0
0.055555556,0.03030303,0,0.857291667,0.454545455,0.935345672,0.857291667,0,7,0
0.009063444,0.090909091,0,0.972572751,0.454545455,0.935345672,0.084986773,0,7,0
0.009803922,0.03030303,0,0.881863426,0.454545455,0.935345672,0.881863426,0,7,0
0.114285714,0.083333333,0,0.717592593,0.625,0.935345672,0.00054784,0,3,0
0.136363636,0.046153846,0,0.724469907,0.723076923,0.993592814,0.724453704,0,5,0
0.023255814,0.015384615,0,0.764393519,0.723076923,0.993592814,0.764393519,0,5,0
0.028571429,0.017857143,0,0.704729167,0.678571429,0.993592814,0.704729167,0,5,0
0.142857143,0.035714286,0,0.565722222,0.678571429,0.993592814,0.565715278,0,5,0
0.076923077,0.017857143,0,0.716719907,0.678571429,0.993592814,0.716719907,0,5,0
0.288135593,0.303571429,1,0.707759259,0.678571429,0.993592814,0.707752315,0.8,5,1
0.037037037,0.043478261,0,0.192511574,0.217391304,0.935280953,0.192511574,0,1,0
0.038461538,0.043478261,0,0.206782407,0.217391304,0.935280953,0.206782407,0,1,0
0.010416667,0.035714286,0,0.971478175,0.357142857,0.993592814,0.971478175,0,7,0
0.008264463,0.035714286,0,0.996750992,0.357142857,0.993592814,0.996750992,0,7,0
0.034482759,0.015384615,0,0.745407407,0.723076923,0.993592814,0.745407407,0,5,0
0.5,0.076923077,0,0.774657407,0.723076923,0.993592814,0.607011574,0,5,0
0.083333333,0.046153846,0,0.775069444,0.723076923,0.993592814,0.205506944,0,5,0
0.1,0.045454545,0,0.000219907,0.181818182,0.993592814,0.000219907,0,3,0
0.25,0.045454545,0,0.139050926,0.181818182,0.993592814,0.139050926,0,3,0
0.2,0.6,0,0.911755401,0,0,1.92901E-05,0.8,3,0
0.3,0.24,0,0.252175926,0.28,0,0.010111883,0.875,3,0
0.018126888,0.133333333,0.5,0.650902778,0.6,0.993592814,9.9206E-06,0.848214286,7,1
0.428571429,0.066666667,0.5,0.060907738,0.6,0.993592814,0.060221561,0,7,0
0.176470588,0.066666667,0,0.680044643,0.6,0.993592814,0.677622355,0,7,0
0.034482759,0.083333333,0,0.957800926,0,0.999935281,0.957800926,0,1,0
0.102564103,0.102564103,0.5,0.538150463,0.538461538,0.99935281,0.538111111,0.823529412,5,0
0.013333333,0.025641026,0,0.66174537,0.538461538,0.99935281,0.66174537,0,5,0
0.125,0.454545455,0,0.24978836,0,0,0.000183532,0.916666667,7,0
0.25,0.090909091,0,0.310796958,0,0,0.310796958,0,7,0
0.151515152,0.128205128,1,0.78600463,0.538461538,0.99935281,0.785881944,0.888888889,5,1
0.020833333,0.1,0,5.78704E-05,0,0,5.78704E-05,1,1,0
0.1,0.1,0,0.954259259,0,0,0.954259259,0.75,1,0
0.016806723,0.2,0,0.209571759,0,0,0.209537037,0.757575758,1,0
0.045454545,0.2,0,0.267708333,0,0,0.267708333,0.863636364,1,0
0.076923077,0.133333333,0,0.963969907,0,0.993592814,0.963969907,0.8,1,0
0.625,0.434782609,1,0.423622685,0.217391304,0.993592814,0.000127315,0.666666667,1,1
0.04,0.086956522,0,0.566793982,0.217391304,0.993592814,0.085393519,0,1,0
0.016129032,0.071428571,0,8.2672E-06,0,0,8.2672E-06,0,7,0
0.051724138,0.130434783,0,0.704733796,0.217391304,0.993592814,0.704733796,1,1,0
0.5,0.043478261,0,0.998229167,0.217391304,0.993592814,0.998229167,0,1,0
0.066666667,0.083333333,0,0.045451389,0,0.999935281,0.045451389,0,1,0
0.142857143,0.083333333,0,0.060902778,0,0.999935281,0.060902778,0,1,0
0.142857143,0.071428571,0,0.996073082,0,0.967705195,0.996073082,0,7,0
0.030612245,0.214285714,0,0.987197421,0,0.967705195,0.987180886,0.878787879,7,0
0.1,0.2,0,0.01224537,0,0,0.000543982,0.666666667,3,0
0.032608696,0.3,0.5,0.007631173,0,0,0.007426698,0.903225806,3,0
0.01754386,0.027027027,0,0.244344136,0.513513514,0.676404764,0.244344136,0,3,0
0.025641026,0.027027027,0,0.98873071,0.513513514,0.676404764,0.98873071,0,3,0
0.038461538,0.027027027,0,0.270034722,0.513513514,0.676404764,0.270034722,0,3,0
0.2,0.054054054,0,0.301068673,0.513513514,0.676404764,0.301068673,0,3,0
0.055555556,0.027027027,0,0.363298611,0.513513514,0.676404764,0.363298611,0,3,0
0.076923077,0.135135135,1,0.99498071,0.513513514,0.676404764,0.99498071,0.782608696,3,1
0.011627907,0.055555556,0,0.000333333,0,0.993592814,0.000333333,0,10,0
0.09375,0.166666667,0.5,0.004103009,0,0.993592814,0.00409375,0.913043478,10,0
0.012345679,0.166666667,0,0.167091049,0,0,0.167091049,0.885714286,3,0
0.2,0.666666667,0.5,0.746207562,0,0,0.104591049,0.857142857,3,0
0.166666667,0.166666667,0,0.151257716,0,0,0.151257716,0.666666667,3,0
0.045454545,0.025641026,0,0.830032407,0.538461538,0.99935281,0.830032407,0,5,0
0.010416667,0.025641026,0,0.952506944,0.538461538,0.99935281,0.952506944,0,5,0
0.041666667,0.025641026,0,0.961909722,0.538461538,0.99935281,0.961909722,0,5,0
0.1,0.051282051,0,0.97562037,0.538461538,0.99935281,0.975581019,0,5,0
0.066666667,0.025641026,0,0.981740741,0.538461538,0.99935281,0.981740741,0,5,0
0.030927835,0.3,0.5,0.923726852,0,0,0.923645833,0.75,1,1
0.016393443,0.034482759,0,0.972324074,0.379310345,0.999935281,0.972324074,0,5,0
0.333333333,0.5,0.5,0.000875772,0,0,1.54321E-05,0.666666667,3,0
0.011764706,0.071428571,0,0.000902778,0,0,0.000902778,0,7,0
0.086956522,0.142857143,0,0.806873347,0,0,0.806873347,1,7,0
0.025210084,0.096774194,0,0.159814815,0.419354839,0.993592814,0.146388889,0,1,0
1,0.19047619,1,0.942916667,0.571428571,0.999935281,0.942592593,1,1,1
0.016129032,0.020833333,0,1.62037E-05,0.625,0.993592814,1.62037E-05,0,5,0
0.285714286,0.083333333,0,0.001340278,0.625,0.993592814,9.2593E-06,0,5,0
0.2,0.020833333,0,0.000712963,0.625,0.993592814,0.000712963,0,5,0
0.115702479,0.291666667,1,0.988680556,0.625,0.993592814,0.001594907,0.818181818,5,1
0.041666667,0.2,0,0.783668982,0,0,0.783668982,0.842105263,7,0
0.012345679,0.025641026,0,0.896354167,0.538461538,0.993592814,0.896354167,0,7,0
0.045454545,0.083333333,0,0.107435516,0,0,0.107435516,0,7,0
0.15625,0.128205128,0.5,0.968935185,0.538461538,0.993592814,0.69005787,0.8125,7,1
0.181818182,0.133333333,0,0.918959987,0,0,0.918959987,0.8,7,0
0.230769231,0.2,0,0.733169643,0,0,0.733156415,0.857142857,7,0
0.066666667,0.066666667,0,0.978373016,0,0,0.978373016,0,7,0
0.038461538,0.066666667,0,0.99599537,0,0,0.99599537,0,7,0
0.013333333,0.066666667,0,0.998083664,0,0,0.998083664,0,7,0
0.090909091,0.113207547,0.5,0.984780093,0.660377358,0.993592814,0.984016204,0.714285714,7,1
0.010416667,0.023809524,0,0.970416667,0.571428571,0.999935281,0.970416667,0,1,0
0.216216216,0.19047619,1,0.9734375,0.571428571,0.999935281,0.969398148,0.636363636,1,1
0.041666667,0.029411765,0,0.645874669,0.470588235,0.993592814,0.645874669,0,7,0
0.15,0.088235294,0,0.641383929,0.470588235,0.993592814,0.641378968,0,7,0
0.014084507,0.052631579,0,0.254606482,0.052631579,0,0.254606482,0,5,0
0.012987013,0.052631579,0,0.23093287,0.052631579,0,0.23093287,0,5,0
0.25,0.096153846,0,0.801611111,0.653846154,0.993528095,0.801611111,0,5,0
0.076923077,0.057692308,0,0.725701389,0.653846154,0.993528095,0.537418982,0,5,0
0.052631579,0.019230769,0,0.615986111,0.653846154,0.993528095,0.615986111,0,5,0
0.066666667,0.04,0,0.191115741,0.28,0.993592814,0.191115741,0,5,0
0.05,0.083333333,0,0.004722222,0,0,0.004722222,0,1,0
0.2,0.166666667,0,0.266296296,0,0,0.266087963,1,1,0
0.129032258,0.333333333,1,0.558425926,0,0,0.55837963,0.857142857,1,1
0.037037037,0.0625,0,0.878640873,0,0,0.878640873,0,7,0
0.003021148,0.0625,0,0.80275463,0,0,0.80275463,0,7,0
0.033232628,0.44,1,0.979511574,0.28,0.993592814,0.979502315,0.848214286,5,1
0.078431373,0.153846154,1,0.917097222,0.653846154,0.993528095,0.916118056,0.888888889,5,1
0.003021148,0.019230769,0,0.916997685,0.653846154,0.993528095,0.916997685,0,5,0
0.06557377,0.076923077,0,0.917013889,0.653846154,0.993528095,0.916935185,0,5,0
0.076923077,0.019230769,0,0.939273148,0.653846154,0.993528095,0.939273148,0,5,0
0,0.019230769,0,0.995252315,0.653846154,0.993528095,0.995252315,0,5,0
0.25,0.066666667,0,0.035884259,0,0,0.035884259,0,5,0
0.135135135,0.333333333,1,0.605782407,0,0,0.043043982,0.933333333,5,1
0.222222222,0.039215686,0,0.92222608,0.647058824,0.993592814,0.866689815,0,3,0
0.041666667,0.066666667,0,0.817358796,0,0,0.817358796,0,5,0
0.090909091,0.133333333,0,0.814435185,0,0,0.814425926,0.928571429,5,0
0.012345679,0.066666667,0,0.851224537,0,0,0.851224537,0,5,0
0.136363636,0.2,0.5,0.877108796,0,0,0.877094907,1,5,1
0.111111111,0.090909091,0,0.011428571,0,0,0.011428571,0,7,0
0.111111111,0.090909091,0,0.023508598,0,0,0.023508598,0,7,0
0.75,0.272727273,0,0.037910053,0,0,0.037905093,1,7,0
0.166666667,0.090909091,0,0.043075397,0,0,0.043075397,0,7,0
0.5,0.039215686,0,0.43474537,0.647058824,0.993592814,0.409780093,0,3,0
0.05,0.066666667,0,0.903736111,0,0,0.903736111,0,5,0
0.011235955,0.066666667,0,0.953106482,0,0,0.953106482,0,5,0
0.073170732,0.058823529,0,0.971446759,0.647058824,0.993592814,0.800111883,0,3,0
0.040983607,0.3125,0,0.031066468,0,0,0.031058201,0.9,7,0
0.018126888,0.272727273,1,0.995509259,0.181818182,0,0.031180556,0.848214286,5,1
0.166666667,0.090909091,0,0.060175926,0.181818182,0,0.060164352,0,5,0
0.461538462,0.272727273,1,0.570805556,0.181818182,0,0.570805556,1,5,1
0.5,0.045454545,0,0.651701389,0.181818182,0,0.651701389,0,5,0
0.111111111,0.045454545,0,0.897967593,0.181818182,0,0.897967593,0,5,0
0,0.045454545,0,0.993548611,0.181818182,0,0.993548611,0,5,0
0.6,0.1875,0,0.003508598,0,0,1.32275E-05,0.666666667,7,0
0,0.028571429,0,0.00046627,0.485714286,0,0.00046627,0,7,0
0.086956522,0.057142857,0,0.000426587,0.485714286,0,0.000419974,0,7,0
0.333333333,0.028571429,0,0.032238757,0.485714286,0,0.032238757,0,7,0
0.578947368,0.407407407,1,0.230834987,0.333333333,0,0.230712632,1,7,1
0.083333333,0.043478261,0,0.002423942,0.217391304,0,0.002423942,0,7,0
0.2,0.086956522,0,0.097018849,0.217391304,0,0.09682705,0,7,0
0.024169184,0.347826087,1,0.126787368,0.217391304,0,0.126770833,0.848214286,7,1
0.4,0.057142857,0,0.09400959,0.485714286,0,0.031063161,0,7,0
0.041666667,0.166666667,0,0.001296296,0,0,0.001296296,0.842105263,3,0
0.333333333,0.333333333,0,0.511462191,0,0,2.31481E-05,0.666666667,3,0
0.023255814,0.166666667,0,0.605216049,0,0,0.605216049,0.909090909,3,0
0.035714286,0.166666667,0,0.747750772,0,0,0.747750772,0.875,3,0
0.017391304,0.071428571,0,0.771354167,0.357142857,0.993528095,0.762453704,0,1,0
0.090909091,0.035294118,0,0.685084877,0.788235294,0.993592814,0.332179784,0,3,0
0.153846154,0.16,0.5,0.811577932,0.28,0.993592814,0.790740741,0.8,3,0
0.315789474,0.24,1,0.867064043,0.28,0.993592814,0.867064043,1,3,1
0.090909091,0.04,0,0.829008488,0.28,0.993592814,0.829008488,0,3,0
0.058823529,0.2,0,0.712065146,0,0,0.712065146,0.7,7,0
0.007246377,0.2,0,0.727943122,0,0,0.727943122,0.865671642,7,0
0.25,0.055555556,0,0.952590939,0.5,0.98712091,0.952582672,0,7,0
0.038461538,0.052631579,0,0.717628968,0.052631579,0.993592814,0.717628968,0,7,0
0.030769231,0.105263158,0,0.835294312,0.052631579,0.993592814,0.83525959,0.923076923,7,0
0.111111111,0.011764706,0,0.286493056,0.788235294,0.993592814,0.286493056,0,7,0
0.111111111,0.047058824,0,0.377875331,0.788235294,0.993592814,0.131286376,0,7,0
0.277777778,0.058823529,0,0.548118386,0.788235294,0.993592814,0.547172619,0,7,0
0.444444444,0.047058824,0,0.683756614,0.788235294,0.993592814,0.605013228,0,7,0
0.045454545,0.035294118,0,0.940760031,0.788235294,0.993592814,0.797457562,0,3,0
0.052631579,0.011764706,0,0.971157407,0.788235294,0.993592814,0.971157407,0,3,0
0.012987013,0.083333333,0,0.001354167,0,0,0.001354167,0,5,0
0.083333333,0.076923077,0,0.316435185,0,0,0.316435185,0,3,0
0.029411765,0.083333333,0,0.198671296,0,0,0.198671296,0,5,0
0.055555556,0.315789474,1,0.974284061,0.052631579,0,0.974284061,0.821428571,7,1
0.238095238,0.263157895,1,0.994608135,0.052631579,0,0.994555225,1,7,1
0.008196721,0.076923077,0,0.324494599,0,0,0.324494599,0,3,0
0.121212121,0.210526316,0,0.997642196,0.052631579,0,0.997642196,0.866666667,7,0
0,0.076923077,0,0.711010803,0,0,0.711010803,0,3,0
0.055555556,0.05,0,0.815007716,0.1,0.676469483,0.815007716,0,3,0
0.043478261,0.05,0,0.895493827,0.1,0.676469483,0.895493827,0,3,0
0.04,0.05,0,0.860362654,0.1,0.676469483,0.860362654,0,3,0
0.015384615,0.05,0,0.923395062,0.1,0.676469483,0.923395062,0,3,0
0.015384615,0.2,0,0.944287368,0,0,0.944287368,0.916666667,7,0
0.052631579,0.038461538,0,0.711597222,0.307692308,0,0.711597222,0,5,0
0.02,0.038461538,0,0.880699074,0.307692308,0,0.880699074,0,5,0
0.04,0.038461538,0,0.893650463,0.307692308,0,0.893650463,0,5,0
0.052631579,0.038461538,0,0.942884259,0.307692308,0,0.942884259,0,5,0
0.136363636,0.115384615,0,0.995287037,0.307692308,0,0.945805556,1,5,0
0,0.017857143,0,0.780974537,0.678571429,0.993592814,0.780974537,0,5,0
0.010638298,0.02173913,0,0.091807209,0.608695652,0.993592814,0.091807209,0,7,0
0.111111111,0.02173913,0,0.234098876,0.608695652,0.993592814,0.234098876,0,7,0
0.333333333,0.086956522,0,0.16245205,0.608695652,0.993592814,0.16244213,0,7,0
0.111111111,0.043478261,0,0.556633598,0.608695652,0.993592814,0.556630291,0,7,0
0.055555556,0.181818182,0,0.000117394,0,0,6.6138E-06,0.818181818,7,0
0,0.090909091,0,1.98413E-05,0,0,1.98413E-05,0,7,0
0.057377049,0.125,1,0.762912037,0.678571429,0.993592814,0.762773148,0.976744186,5,1
0.083333333,0.035714286,0,0.97074537,0.678571429,0.993592814,0.97074537,0,5,0
0.129032258,0.071428571,0.5,0.892997685,0.678571429,0.993592814,0.892905093,0,5,0
0.028571429,0.017857143,0,0.914634259,0.678571429,0.993592814,0.914634259,0,5,0
0.25,0.086956522,0,0.836347553,0.608695652,0.993592814,0.714417989,0,7,0
0.003021148,0.090909091,0,3.96825E-05,0,0,3.96825E-05,0,7,0
0.125,0.065217391,0,0.726942791,0.608695652,0.993592814,0.726896495,0,7,0
0.222222222,0.041666667,0,0.624579475,0.625,0.935345672,0.624579475,0,3,0
0.041666667,0.090909091,0,4.29894E-05,0,0,4.29894E-05,0,7,0
0.6,0.545454545,0.5,7.27513E-05,0,0,9.9206E-06,0.333333333,7,1
0.333333333,0.055555556,0,3.85802E-05,0,0,3.85802E-05,0,3,0
0.055555556,0.055555556,0,2.31481E-05,0,0,2.31481E-05,0,3,0
0.125,0.055555556,0,0.000192901,0,0,0.000192901,0,3,0
0.026086957,0.166666667,0,0.00089892,0,0,0.000833333,0.87755102,3,0
0.041666667,0.083333333,0,3.85802E-05,0,0,3.85802E-05,0,3,0
