tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std(),Activity
0.279053862,-0.015856321,-0.104967424,-0.985000527,-0.922693288,-0.942201655,0.954064298,-0.226418774,0.032382498,-0.992827298,-0.971080743,-0.958890202,0.075232289,0.010728696,-0.006262917,-0.975639081,-0.952303494,-0.981478065,-0.027520176,-0.069006769,0.073346656,-0.917837043,-0.964714673,-0.96058251,-0.097501347,-0.042099873,-0.051317925,-0.949716029,-0.984900134,-0.979753572,-0.954807661,-0.939866315,-0.954807661,-0.939866315,-0.975876007,-0.958825095,-0.931624304,-0.900776556,-0.978603529,-0.966086148,-0.980373909,-0.929161388,-0.957101794,-0.987400306,-0.923657558,-0.938409885,-0.974969215,-0.952141454,-0.977567431,-0.978773001,-0.956169964,-0.984305238,-0.917018099,-0.97068244,-0.962327765,-0.919851782,-0.962172737,-0.963652779,-0.949044483,-0.943739135,-0.959743878,-0.95665396,-0.932065271,-0.900222411,-0.968377798,-0.965344727,'STANDING'
0.277899323,-0.017747555,-0.110597018,-0.98542152,-0.958444493,-0.929409745,0.919857126,-0.11740136,-0.223631181,-0.984610385,-0.984818649,-0.947199734,0.075020648,0.010586152,-0.005292609,-0.983141959,-0.975219984,-0.973595215,-0.032739775,-0.065226479,0.0816889,-0.94201124,-0.948074761,-0.962389689,-0.098148105,-0.041677417,-0.054822628,-0.972770702,-0.972509523,-0.984654516,-0.957212267,-0.951669858,-0.957212267,-0.951669858,-0.978671485,-0.974811528,-0.938430293,-0.923796566,-0.976399253,-0.972387365,-0.983627197,-0.962831825,-0.945170569,-0.986333386,-0.958042411,-0.926110099,-0.983283252,-0.975176562,-0.96961023,-0.984531642,-0.977157998,-0.976241316,-0.947510436,-0.952781165,-0.967939565,-0.941698516,-0.945871186,-0.964249923,-0.957986177,-0.955291356,-0.973798156,-0.975053688,-0.94458383,-0.924805421,-0.972598811,-0.973849691,'STANDING'
0.280348884,-0.014478534,-0.108222554,-0.987255871,-0.936871974,-0.93028353,0.96644228,-0.145201301,-0.05305854,-0.992197592,-0.968155389,-0.946184949,0.074617742,0.010983969,-0.003587749,-0.980573837,-0.967745639,-0.977716355,-0.027861151,-0.069254667,0.077124615,-0.96073866,-0.967298519,-0.969958678,-0.099194772,-0.043173861,-0.051718038,-0.975856809,-0.981983572,-0.983276883,-0.950061018,-0.947901012,-0.950061018,-0.947901012,-0.977620954,-0.973108343,-0.954518594,-0.953104779,-0.982387269,-0.979995719,-0.984183634,-0.948970158,-0.953817599,-0.988851853,-0.934454791,-0.923802468,-0.981161641,-0.967720592,-0.974170468,-0.981721691,-0.970228184,-0.979936741,-0.958540187,-0.970426494,-0.970133388,-0.961885695,-0.965798056,-0.972688652,-0.960066088,-0.949522556,-0.972251355,-0.97319551,-0.963922314,-0.954407177,-0.981119238,-0.9797551,'STANDING'
0.278013702,-0.016356973,-0.107352958,-0.991970127,-0.954569226,-0.964642688,0.929794733,-0.159316786,0.201182106,-0.993148268,-0.980642971,-0.967792579,0.07523373,0.00663214,-0.006228088,-0.988312658,-0.972272411,-0.987062685,-0.024794675,-0.069887685,0.085268544,-0.971357421,-0.976757621,-0.971814139,-0.100473698,-0.041829463,-0.055697906,-0.977909694,-0.98724214,-0.980722294,-0.972663592,-0.968075629,-0.972663592,-0.968075629,-0.984647071,-0.982637081,-0.967077443,-0.959884274,-0.985091991,-0.98323081,-0.990093203,-0.959846189,-0.974051231,-0.992851743,-0.95417933,-0.96212374,-0.988404655,-0.972554453,-0.984832251,-0.989339891,-0.974029504,-0.987898048,-0.968078525,-0.978399885,-0.970456863,-0.97266417,-0.975960666,-0.974982088,-0.972355393,-0.97020366,-0.982294171,-0.982083315,-0.9689725,-0.961090397,-0.98401783,-0.983098936,'STANDING'
0.281127035,-0.016660831,-0.110237796,-0.993069369,-0.949466155,-0.962988401,0.965460892,-0.140315422,0.088414268,-0.992678782,-0.966986434,-0.964228471,0.075357821,0.008173223,-0.002194978,-0.990498355,-0.975935485,-0.986693449,-0.024534584,-0.073138576,0.077670678,-0.973785111,-0.982408143,-0.974891361,-0.100355997,-0.040901199,-0.053254195,-0.978472409,-0.98976699,-0.985992503,-0.968511694,-0.962697299,-0.968511694,-0.962697299,-0.986985214,-0.982626253,-0.968673956,-0.962653586,-0.988544825,-0.984253792,-0.991993372,-0.958402318,-0.973215155,-0.993702408,-0.947829677,-0.960027796,-0.990586982,-0.976267059,-0.984563921,-0.991275662,-0.977354949,-0.987428086,-0.969364269,-0.98388591,-0.974459324,-0.975321646,-0.981740873,-0.977351005,-0.97060525,-0.963909299,-0.982876889,-0.981129313,-0.972333109,-0.962967606,-0.985762256,-0.983313996,'STANDING'
0.279566922,-0.016593236,-0.107835818,-0.991951584,-0.955171419,-0.962408445,0.965351492,-0.188504847,-0.005574169,-0.994012163,-0.979641052,-0.968169954,0.074969981,0.012243331,-0.001379503,-0.987628362,-0.975829725,-0.987354788,-0.026731654,-0.06750712,0.071684146,-0.969902008,-0.982498991,-0.981281807,-0.098760508,-0.041747175,-0.051403919,-0.98264245,-0.990798008,-0.988970358,-0.972753287,-0.966360115,-0.972753287,-0.966360115,-0.98534762,-0.98415909,-0.968702957,-0.965693334,-0.989532104,-0.988819784,-0.990121812,-0.961356141,-0.974146245,-0.992875825,-0.954381606,-0.958924794,-0.987771749,-0.97586868,-0.985111376,-0.98860681,-0.977605582,-0.988208262,-0.970149629,-0.983731873,-0.980862493,-0.970221836,-0.981857757,-0.983105049,-0.973186182,-0.967529105,-0.984151646,-0.983022278,-0.975525566,-0.96540017,-0.989418483,-0.988579092,'STANDING'
0.277795069,-0.017263512,-0.106579385,-0.977748639,-0.875689217,-0.905123824,0.948514848,-0.247656167,-0.03858305,-0.990059427,-0.962801442,-0.951782182,0.07531316,0.009073632,-0.002678101,-0.96860456,-0.933768175,-0.969765362,-0.025328154,-0.073900165,0.086517311,-0.884032232,-0.94000632,-0.925491443,-0.102248409,-0.043136466,-0.052589625,-0.928343398,-0.972977007,-0.956497164,-0.925471652,-0.917658334,-0.925471652,-0.917658334,-0.959551987,-0.954068392,-0.89424247,-0.876917546,-0.959681019,-0.95626648,-0.972519802,-0.893430393,-0.934503028,-0.98026749,-0.874469266,-0.897600801,-0.968513715,-0.935168978,-0.964751239,-0.971672797,-0.93699128,-0.973572052,-0.880426103,-0.948160785,-0.926655192,-0.886706768,-0.936101609,-0.932039083,-0.929146479,-0.923857158,-0.952727765,-0.954963155,-0.909652436,-0.878459662,-0.958758577,-0.955983425,'STANDING'
0.277965066,-0.017260587,-0.108659067,-0.996068635,-0.969295721,-0.980207489,0.974508732,-0.058487154,0.031614585,-0.996764227,-0.985134032,-0.984464544,0.075305253,0.011510498,0.000332895,-0.993652821,-0.983338158,-0.99059386,-0.027607557,-0.072106068,0.082758377,-0.97799482,-0.990364876,-0.983368643,-0.098870151,-0.040511058,-0.054492631,-0.983293062,-0.995533113,-0.990685705,-0.984745319,-0.981745713,-0.984745319,-0.981745713,-0.99078542,-0.99049569,-0.98065734,-0.975358665,-0.992144699,-0.991453632,-0.99502404,-0.97334577,-0.984096025,-0.99660457,-0.968278553,-0.978802974,-0.993736906,-0.983194981,-0.988541579,-0.994123424,-0.984782782,-0.991316375,-0.97448545,-0.991586674,-0.983654714,-0.979162565,-0.989643721,-0.984714226,-0.984548095,-0.982247716,-0.989793893,-0.990327935,-0.980879723,-0.975938729,-0.991672052,-0.991516778,'STANDING'
0.277112699,-0.017016389,-0.10875621,-0.977559427,-0.891654527,-0.912850597,0.968556705,-0.100296804,0.024304436,-0.996420919,-0.958145763,-0.949207368,0.075241447,0.012086042,0.001908415,-0.968430745,-0.957318881,-0.968897316,-0.027613854,-0.067033438,0.080251475,-0.911408518,-0.940705412,-0.930834684,-0.099716023,-0.04377597,-0.052030718,-0.960119074,-0.968135006,-0.970845671,-0.930573575,-0.916570441,-0.930573575,-0.916570441,-0.97122519,-0.950762271,-0.913890565,-0.887247637,-0.972995274,-0.955995672,-0.972014051,-0.919475121,-0.938089775,-0.980426576,-0.885572782,-0.907286793,-0.967857589,-0.957434887,-0.962892628,-0.972216729,-0.960442361,-0.973954338,-0.915742855,-0.945628837,-0.937798125,-0.911718163,-0.939469774,-0.935176885,-0.932047451,-0.921733233,-0.953357616,-0.946639847,-0.917449417,-0.888872228,-0.959242165,-0.955008564,'STANDING'
0.277330759,-0.017383819,-0.111148104,-0.283740259,0.114461337,-0.260027902,0.935223201,-0.282165021,-0.068102864,-0.976609643,-0.971305961,-0.947717226,0.074041633,0.02827211,-0.004168406,-0.113615602,0.067002501,-0.502699789,-0.041830964,-0.069530046,0.084944817,-0.473535486,-0.054607769,-0.344266629,-0.089997542,-0.039842871,-0.04613093,-0.207421855,-0.304468511,-0.404255453,-0.136971177,-0.219688646,-0.136971177,-0.219688646,-0.141428809,-0.07447175,-0.160979553,-0.186978365,-0.298703679,-0.325324879,-0.202794306,0.089712726,-0.331560118,-0.31913472,0.056040007,-0.279686751,-0.170546965,-0.035225524,-0.468999225,-0.133586606,0.106739857,-0.53471344,-0.339032197,-0.103059416,-0.25594094,-0.516691939,-0.03350816,-0.436562227,-0.128623451,-0.398032587,-0.0571194,-0.103492403,-0.199252569,-0.321017954,-0.319308594,-0.381601912,'WALKING'
0.276426586,-0.01859492,-0.105500358,-0.423642838,-0.078091253,-0.425257525,0.913017333,-0.34660709,0.084727087,-0.972693201,-0.97211688,-0.972072848,0.06180807,0.018249268,0.007895337,-0.277530463,-0.016602236,-0.586090419,-0.053025816,-0.048238232,0.082833663,-0.561550256,-0.538453668,-0.481085535,-0.081883343,-0.053829945,-0.051493916,-0.389549832,-0.634140436,-0.435492677,-0.290407594,-0.422544169,-0.290407594,-0.422544169,-0.281424154,-0.164150985,-0.446549093,-0.553019916,-0.54791195,-0.557798151,-0.346048161,-0.02190481,-0.45380637,-0.457651384,-0.169219686,-0.455222146,-0.304615323,-0.078764084,-0.55495671,-0.314313063,-0.015332952,-0.615898188,-0.429713536,-0.554772112,-0.396659907,-0.604053019,-0.533046953,-0.559856635,-0.324289428,-0.577105212,-0.169064353,-0.164091969,-0.530704815,-0.65179284,-0.583249293,-0.558104555,'WALKING'
0.275567462,-0.017176784,-0.11267486,-0.360356726,-0.069914065,-0.387411994,0.936506743,-0.261986358,-0.138107866,-0.977771591,-0.962355639,-0.952091795,0.081474588,0.010059149,-0.005622646,-0.268679644,-0.044961959,-0.529486116,-0.025640519,-0.077915094,0.081348594,-0.57186956,-0.56379326,-0.476696412,-0.095239817,-0.038787465,-0.05036161,-0.385922986,-0.639087984,-0.53666408,-0.254690333,-0.328428937,-0.254690333,-0.328428937,-0.280009317,-0.139916355,-0.466411754,-0.561510683,-0.566135218,-0.567371561,-0.316614012,-0.081302435,-0.412374074,-0.379276781,-0.124030832,-0.422998474,-0.304694443,-0.14050859,-0.514137255,-0.296596633,-0.005614988,-0.543529108,-0.437845764,-0.561526265,-0.418126217,-0.61512137,-0.568888673,-0.545896388,-0.290031535,-0.456373081,-0.186764517,-0.08985199,-0.569755772,-0.632643293,-0.607751646,-0.549087008,'WALKING'
0.278582015,-0.014839948,-0.111403065,-0.440829971,-0.078826737,-0.586252807,0.963999697,-0.085854027,0.127764113,-0.983826495,-0.967963221,-0.962968112,0.078352908,0.002956024,-0.000767679,-0.297042613,-0.221165132,-0.751391383,-0.031798256,-0.072690528,0.080567716,-0.500916659,-0.665394093,-0.662608226,-0.115321556,-0.039347449,-0.055116685,-0.492341067,-0.807419937,-0.640454133,-0.312050574,-0.527679103,-0.312050574,-0.527679103,-0.36670088,-0.316918956,-0.497792201,-0.553116111,-0.681304037,-0.730146369,-0.42671945,-0.149399633,-0.631005471,-0.44723493,-0.101799451,-0.594198326,-0.358883414,-0.279553392,-0.728991596,-0.297326072,-0.209900006,-0.772359087,-0.373384541,-0.688460057,-0.601381129,-0.542646759,-0.65465777,-0.716458475,-0.450804558,-0.651172628,-0.318587811,-0.320458701,-0.609285588,-0.593937201,-0.724327421,-0.757768081,'WALKING'
0.277842346,-0.017285032,-0.107741776,-0.294098534,0.076748403,-0.457021436,0.97262496,-0.100440285,0.002476236,-0.979348381,-0.961585475,-0.964580804,0.084588883,-0.01631941,8.32E-05,-0.302891025,-0.091039743,-0.612895319,-0.04889199,-0.069013525,0.08154355,-0.490877498,-0.50462203,-0.318700615,-0.088840836,-0.044955953,-0.04826796,-0.357681403,-0.571438124,-0.157682544,-0.158338674,-0.377178733,-0.158338674,-0.377178733,-0.288333024,-0.282242277,-0.355933084,-0.492176824,-0.444532485,-0.489199746,-0.287782607,0.009460378,-0.490251091,-0.297517355,0.042602683,-0.483059957,-0.344954806,-0.181055554,-0.590496616,-0.32139032,-0.05452136,-0.633429996,-0.37266875,-0.513951718,-0.213127031,-0.52939279,-0.502683381,-0.420367075,-0.304992489,-0.519636926,-0.269481661,-0.305685376,-0.484262829,-0.589741507,-0.548053575,-0.455665301,'WALKING'
0.283658868,-0.016895419,-0.110303166,-0.296538717,0.164213885,-0.504324207,0.958067455,-0.214694852,0.033188883,-0.977779896,-0.964248568,-0.957205026,0.069958588,-0.016483172,-0.007389312,-0.132784767,0.008088974,-0.575777466,-0.025509619,-0.074446247,0.08388088,-0.446020953,-0.331702268,-0.383139335,-0.087889109,-0.036230897,-0.053959728,-0.182600934,-0.416390246,-0.166684422,-0.166840714,-0.266734167,-0.166840714,-0.266734167,-0.195117026,-0.070602965,-0.281207841,-0.365602917,-0.321290483,-0.364708342,-0.187934323,0.140781622,-0.498520164,-0.34522769,0.101699642,-0.550474622,-0.150942918,-0.075374232,-0.541438616,-0.192694694,0.031445068,-0.608624354,-0.239650711,-0.341378429,-0.203575459,-0.515323854,-0.332008707,-0.512209234,-0.201386608,-0.421683094,-0.055401423,-0.09649997,-0.329681123,-0.510648323,-0.366500534,-0.408078906,'WALKING'
0.275592962,-0.018653665,-0.110912235,-0.327243241,-0.077261856,0.159631283,0.932566472,-0.159097004,-0.160846924,-0.979851271,-0.969404155,-0.952159771,0.090146265,0.018432272,-0.021039855,-0.346026226,-0.054744895,-0.149488514,0.002288352,-0.083711372,0.06411046,-0.503313517,-0.231098305,-0.396013535,-0.1236542,-0.044776603,-0.049571309,-0.211667297,-0.174136411,-0.458302971,-0.097809044,-0.198554708,-0.097809044,-0.198554708,-0.1929489,-0.027557329,-0.305959351,-0.198283167,-0.30002278,-0.095340116,-0.343048406,-0.06415642,0.038583225,-0.322034908,-0.143721823,0.133316828,-0.383715798,-0.123192887,-0.106490373,-0.365314791,-0.043191746,-0.190751539,-0.318395105,-0.151966687,-0.366733618,-0.563615257,-0.290859379,-0.463270018,-0.15124365,-0.351706781,-0.03841873,-0.022138358,-0.192909765,-0.343894915,-0.155339856,-0.084166377,'WALKING'
0.27468631,-0.018662887,-0.107252091,-0.173605736,0.380782053,-0.142088532,0.913586348,-0.217102195,-0.186267837,-0.97475205,-0.956781506,-0.956640105,0.070339349,-0.006039475,-0.000673799,-0.258688628,0.233987544,-0.383200596,0.023508823,-0.095791791,0.050965792,-0.199209718,-0.211997278,-0.075444784,-0.135886431,-0.031488091,-0.052268397,-0.24608275,-0.4280557,-0.388446972,0.051678628,-0.180407283,0.051678628,-0.180407283,-0.066832243,-0.184571054,-0.003102438,-0.238746704,-0.33912927,-0.502957255,-0.247389012,0.316982393,-0.238634595,-0.148386859,0.324844931,-0.158437342,-0.311198711,0.079683287,-0.361563262,-0.271448185,0.315883536,-0.404482509,-0.102063054,-0.259729692,-0.132902199,-0.234252006,-0.190805722,-0.142974235,-0.095217283,-0.360818979,-0.12383441,-0.27643613,-0.301241849,-0.327459578,-0.473026231,-0.581240191,'WALKING'
0.278502842,-0.018089197,-0.110820512,-0.238353563,-0.201696961,-0.057963647,0.95186708,-0.031434174,-0.115856121,-0.980971974,-0.971242423,-0.955523996,0.070435727,0.021225591,0.004147627,-0.206733788,-0.276929934,-0.409764526,-0.08083606,-0.062559871,0.11162978,-0.476163507,-0.467054168,-0.265683521,-0.080920409,-0.035628343,-0.063340662,-0.526985309,-0.549200228,-0.457881494,-0.09808405,-0.37942877,-0.09808405,-0.37942877,-0.203733616,-0.317113487,-0.294542267,-0.489725812,-0.510253996,-0.599866473,-0.294711164,-0.257677616,-0.25080626,-0.218019977,-0.223972559,-0.033796526,-0.314265401,-0.367706595,-0.399541245,-0.17022834,-0.228380473,-0.419104363,-0.383676121,-0.436905861,-0.240222512,-0.507404513,-0.490990336,-0.342367223,-0.318801023,-0.513891953,-0.316870716,-0.322337537,-0.51379748,-0.562714529,-0.602581618,-0.624351924,'WALKING'
0.278574077,-0.017022351,-0.109057512,-0.178709734,-0.022743165,-0.395645072,0.96309215,-0.083827701,0.054927624,-0.974435158,-0.97111472,-0.957862728,0.085794381,0.004082488,-0.01629532,-0.052199101,0.075080495,-0.511662906,0.010689498,-0.081954078,0.098669573,-0.414205475,-0.250853319,-0.174524869,-0.122709563,-0.051920498,-0.061126293,-0.366063723,-0.509683328,-0.329079493,-0.127400912,-0.185602396,-0.127400912,-0.185602396,-0.132624992,0.037608338,-0.15645873,-0.402025136,-0.440363637,-0.501027917,-0.114190001,0.053391191,-0.412182722,-0.206366497,-0.129775706,-0.435304216,-0.107941107,0.030905202,-0.464020509,-0.079151827,0.048486767,-0.55851265,-0.277913781,-0.345209035,-0.10853003,-0.458292933,-0.204392822,-0.273292866,-0.093023742,-0.370471944,0.020518952,0.050208763,-0.41261691,-0.499759797,-0.515065336,-0.517675799,'WALKING'
0.271821893,-0.016647583,-0.106096304,-0.422842072,-0.052212075,-0.530626311,0.946468451,-0.21204587,0.134053215,-0.981101014,-0.966240554,-0.960852684,0.082970933,0.012768248,-0.013364828,-0.428516344,-0.18141923,-0.720654731,-0.0426929,-0.070510497,0.08437445,-0.596346931,-0.499625287,-0.434178203,-0.09182042,-0.051417255,-0.034267745,-0.541616397,-0.737993756,-0.551079943,-0.288323472,-0.487735915,-0.288323472,-0.487735915,-0.402333202,-0.403141285,-0.421801674,-0.558362783,-0.630732706,-0.753671416,-0.396533732,-0.083047844,-0.61640291,-0.433703312,-0.096606829,-0.523093395,-0.453265269,-0.241801726,-0.692593872,-0.45394304,-0.170177403,-0.747564612,-0.514753308,-0.593107398,-0.398293337,-0.623150269,-0.453663184,-0.498554639,-0.458514063,-0.584455992,-0.395116134,-0.417446816,-0.610222629,-0.599745438,-0.751914457,-0.773574065,'WALKING'
0.277128666,-0.015560928,-0.103161106,-0.128898533,-0.12278329,-0.410606063,0.966873515,-0.15598345,-0.036084288,-0.97911312,-0.964619174,-0.950276227,0.045764401,0.019776695,0.00502587,-0.013506611,-0.089404969,-0.512276838,-0.104513671,-0.034429108,0.099973912,-0.546263471,-0.449401398,-0.350170287,-0.062238932,-0.049852605,-0.046733815,-0.390807238,-0.581290691,-0.4806422,-0.10220455,-0.236972869,-0.10220455,-0.236972869,-0.144064923,-0.02028505,-0.355930365,-0.413208341,-0.517493775,-0.548890451,-0.05435764,-0.071302455,-0.4223253,-0.160707261,-0.20851528,-0.452146694,-0.081619795,-0.141374071,-0.491386173,-0.031059295,-0.094056408,-0.531486322,-0.401975932,-0.467886338,-0.317282484,-0.593142882,-0.44379833,-0.422256521,-0.153116003,-0.408896299,-0.029912425,-0.013953909,-0.442503784,-0.494802215,-0.561176441,-0.564934013,'WALKING'
0.27588313,-0.018566065,-0.111431456,-0.346980394,0.141866689,-0.220503537,0.910855709,-0.283658581,-0.131299719,-0.972544922,-0.960899846,-0.948637588,0.080959023,0.003083645,0.00597249,-0.220910068,0.056548877,-0.374633172,-0.017420763,-0.07984725,0.078420564,-0.376059914,-0.29002355,-0.363369948,-0.096659859,-0.031984927,-0.063669323,-0.216812065,-0.3577609,-0.341765824,-0.135643868,-0.292546377,-0.135643868,-0.292546377,-0.133205035,-0.131788529,-0.218669558,-0.253240072,-0.30350821,-0.32211838,-0.335030121,0.095515067,-0.246851508,-0.353299849,0.092196893,-0.269896395,-0.290460802,-0.043919514,-0.342263717,-0.21971616,0.09467416,-0.406173352,-0.192856474,-0.256213555,-0.276607955,-0.435714711,-0.318618506,-0.455333901,-0.234600866,-0.438388953,-0.152111501,-0.113591924,-0.267472374,-0.379951835,-0.338527134,-0.349285611,'WALKING'
0.271959599,-0.021778538,-0.106756369,-0.402639098,-0.053612669,0.051884104,0.802973962,-0.270314823,-0.422495268,-0.974816884,-0.954455936,-0.94751697,0.072087791,0.024116024,0.019972304,-0.45449702,-0.344339569,-0.472791089,-0.003476551,-0.082968285,0.051322272,-0.600388222,-0.01483926,-0.1260908,-0.110656055,-0.043896953,-0.038882592,-0.571759912,-0.536737702,-0.497187688,-0.144404672,-0.363805628,-0.144404672,-0.363805628,-0.377293155,-0.439746918,-0.137208742,-0.201401931,-0.519895047,-0.606103314,-0.421498173,-0.174601845,-0.177366434,-0.395859986,-0.054270997,0.085489214,-0.472360617,-0.376766601,-0.415899179,-0.48479771,-0.353526894,-0.528889535,-0.508595852,-0.21589495,-0.212925759,-0.630082076,0.083295055,-0.180232949,-0.373516771,-0.457490009,-0.431591453,-0.453426009,-0.31138645,-0.265504552,-0.591036936,-0.655677662,'WALKING'
0.273899208,-0.017080974,-0.10762182,-0.327961801,0.138912924,-0.518932635,0.951524391,-0.233918283,0.075735673,-0.978397288,-0.971056501,-0.958058765,0.089777072,0.008905886,0.000658706,-0.373217585,-0.031926547,-0.686268421,-0.055488385,-0.061242788,0.084248492,-0.32962462,-0.420865008,-0.486532655,-0.077669275,-0.055253657,-0.051097649,-0.283767987,-0.702402936,-0.591668608,-0.186514651,-0.323878324,-0.186514651,-0.323878324,-0.320129323,-0.310071425,-0.243711124,-0.425798469,-0.543979501,-0.637785955,-0.31744092,0.111321097,-0.554942138,-0.332520627,0.080564624,-0.537026415,-0.390821985,-0.066937806,-0.648905254,-0.411500068,-0.060683914,-0.723051141,-0.25339936,-0.535422096,-0.461464066,-0.357633379,-0.365361209,-0.543997594,-0.275156242,-0.458344792,-0.289753952,-0.342411928,-0.489166384,-0.481750219,-0.645075178,-0.654010147,'WALKING'
0.276023565,-0.020428693,-0.10880405,-0.404692524,-0.314569762,-0.15979979,0.925981326,-0.066824647,-0.217351194,-0.982469595,-0.973784842,-0.961387254,0.077022377,0.009684447,0.003608033,-0.396223738,-0.425563859,-0.440258217,-0.015172191,-0.069595569,0.081865074,-0.654171847,-0.612593634,-0.365489531,-0.110917348,-0.043387684,-0.053298667,-0.675889723,-0.712237753,-0.571264779,-0.258766694,-0.471809267,-0.258766694,-0.471809267,-0.363144484,-0.403386564,-0.485931933,-0.665078404,-0.671541834,-0.722808438,-0.394790434,-0.321500668,-0.244363048,-0.409070488,-0.354370679,-0.180501318,-0.441406183,-0.454270822,-0.422332394,-0.402884115,-0.433612658,-0.456636283,-0.595746486,-0.61973193,-0.432885311,-0.673741137,-0.611940877,-0.403219791,-0.410463242,-0.592150985,-0.378278491,-0.441447755,-0.669228541,-0.721137002,-0.72068229,-0.745726854,'WALKING'
0.272341855,-0.01848754,-0.109792122,-0.319500173,-0.017579789,-0.265824489,0.928112369,-0.179927383,-0.19026595,-0.980983352,-0.968613203,-0.956903248,0.077318858,0.013009855,0.024375333,-0.355492635,-0.093538503,-0.534303312,-0.009222655,-0.083977334,0.075713266,-0.479813513,-0.454932904,-0.386044435,-0.109959238,-0.037925133,-0.051380717,-0.431296148,-0.560203489,-0.524422887,-0.151151488,-0.461837867,-0.151151488,-0.461837867,-0.301093269,-0.275672786,-0.335009837,-0.522494764,-0.517167441,-0.539708491,-0.360991675,-0.065026762,-0.382832802,-0.304806274,-0.055613793,-0.262391595,-0.423446095,-0.194232722,-0.523427056,-0.343866129,-0.047037938,-0.543872996,-0.407716709,-0.490166287,-0.398809218,-0.504849291,-0.439238788,-0.4387687,-0.429380043,-0.565162508,-0.335938892,-0.21123186,-0.518618059,-0.615320078,-0.58271186,-0.520385479,'WALKING'
0.273887759,-0.017802363,-0.104218315,-0.376005521,-0.227005875,-0.428348061,0.923865249,-0.254317086,-0.060931342,-0.983010883,-0.975311659,-0.972483849,0.076752428,0.028274548,0.010685091,-0.368056914,-0.320158763,-0.633325861,-0.039939972,-0.061372736,0.094471839,-0.704439778,-0.49643154,-0.511417205,-0.09664353,-0.043377113,-0.050263157,-0.578133968,-0.694925789,-0.663259579,-0.287908078,-0.460346465,-0.287908078,-0.460346465,-0.379269262,-0.425418661,-0.500471148,-0.608510091,-0.636485897,-0.726591779,-0.371475156,-0.243606271,-0.489771051,-0.378068199,-0.267273645,-0.439861578,-0.414797154,-0.361908549,-0.601147247,-0.375992795,-0.320264113,-0.664327149,-0.609673434,-0.570898151,-0.538152345,-0.73490139,-0.460890662,-0.548409771,-0.424386734,-0.565563057,-0.414037751,-0.444453486,-0.620331394,-0.668908147,-0.710596311,-0.769408386,'WALKING'
0.273931172,-0.019177359,-0.122736673,-0.048904941,0.181801561,-0.139477942,0.935222559,-0.2233381,-0.08984288,-0.969861463,-0.9586512,-0.929187931,0.082224628,0.014411348,-0.032752872,0.110306729,0.080927119,-0.179390497,-0.027497098,-0.075156933,0.079810698,-0.026435796,-0.114406109,-0.104202986,-0.083235326,-0.030712844,-0.060309196,0.080118652,-0.291594828,-0.213494065,0.064817344,-0.099392717,0.064817344,-0.099392717,0.10945099,0.035655879,0.100045071,-0.021846317,-0.164699978,-0.27148748,-0.029981567,0.169258576,-0.104423358,-0.057882079,0.112615078,-0.233872331,0.0336381,0.01073187,-0.129367903,0.090836649,0.085401073,-0.227829842,0.228142362,-0.097354985,-0.010504707,-0.10838881,-0.133010285,-0.220271191,0.03222723,-0.324793406,0.073017993,-0.022286959,-0.095246045,-0.141598402,-0.262442823,-0.336148733,'WALKING'
